"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"62500400007822","Nodes","7822",21.000000,26.336922,"DDS demands","Known Flow",249873.250000,666551.500000,,0.000000,,,,,,-11.159999,,,,,,,,,-9.979471,-11.159999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400007823","Nodes","7823",21.000000,26.509573,"Default Known Flow Node","Known Flow",249883.625000,666543.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400007069","Nodes","7069",21.000000,25.861933,"DDS demands","Known Flow",249740.000000,666508.000000,,0.000000,,,,,,-2.279999,,,,,,,,,-2.038816,-2.279999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400007265","Nodes","7265",21.000000,26.025939,"DDS demands","Known Flow",249780.500000,666515.375000,,0.000000,,,,,,-11.969999,,,,,,,,,-10.703788,-11.969999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1466164","Nodes","-1466164",21.000000,25.908388,"Default Known Flow Node","Known Flow",249814.375000,666783.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000192","Nodes","192",21.000000,25.908388,"Default Known Flow Node","Known Flow",249813.125000,666781.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1464304","Nodes","-1464304",21.000000,25.945882,"Default Known Flow Node","Known Flow",249877.250000,666979.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-6444","Nodes","-6444",21.000000,25.945882,"Default Known Flow Node","Known Flow",249882.000000,666975.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-6402","Nodes","-6402",21.000000,26.076082,"Default Known Flow Node","Known Flow",249984.125000,666862.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1464291","Nodes","-1464291",21.000000,26.032631,"Default Known Flow Node","Known Flow",249995.875000,666883.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465972","Nodes","-1465972",21.000000,25.913940,"Default Known Flow Node","Known Flow",249771.250000,666996.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400004803","Nodes","4803",21.000000,25.957391,"DDS demands","Known Flow",249779.750000,666991.125000,,0.000000,,,,,,-10.329999,,,,,,,,,-9.237270,-10.329999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1463600","Nodes","-1463600",21.000000,25.951148,"Default Known Flow Node","Known Flow",249865.250000,666953.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000278","Nodes","278",21.000000,25.951148,"DDS demands","Known Flow",249867.375000,666955.875000,,0.000000,-6.469999,,,,,-6.589999,,,,-6.000000,,,,,-17.043792,-19.059998,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,"I2 PROFILE",,,,,
"62500400005102","Nodes","5102",21.000000,25.962016,"DDS demands","Known Flow",249861.000000,666939.750000,,0.000000,,,,,,-2.160000,,,,,,,,,-1.931510,-2.160000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400000441","Nodes","441, P07116260, 152.13 SCMH",25.000000,25.970739,"CSEP DDS Matched","Known Flow",249886.843750,666923.937500,,0.000000,,,,,,,-63.000002,,,,,,,,-56.335729,-63.000002,,,"",,,,,,,"PL-AF PROFILE",,,,,,,,
"625004-6428","Nodes","-6428",21.000000,25.975391,"Default Known Flow Node","Known Flow",249895.875000,666918.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400004249","Nodes","4249",21.000000,26.000702,"DDS demands","Known Flow",249944.750000,666887.750000,,0.000000,,-72.739998,,-9.289999,,-2.170000,,,,,,,,,-75.293143,-84.199999,,,"",,"C2 PROFILE",,"C4 PROFILE",,"D1 PROFILE",,,,,,,,,
"62500400005104","Nodes","5104",21.000000,26.044155,"Default Known Flow Node","Known Flow",249903.375000,666864.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000203","Nodes","203",21.000000,25.891130,"DDS demands","Known Flow",249837.500000,666872.625000,,0.000000,,,,,,-0.569999,,,,,,,,,-0.509704,-0.569999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400000200","Nodes","200",21.000000,25.891405,"DDS demands","Known Flow",249785.625000,666847.750000,,0.000000,,,,,,-1.379999,,,,,,,,,-1.234020,-1.379999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-4904890","Nodes","-4904890",21.000000,25.919891,"Default Known Flow Node","Known Flow",249787.375000,666805.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-6398","Nodes","-6398",21.000000,25.898400,"Default Known Flow Node","Known Flow",249770.000000,666858.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000191","Nodes","191",21.000000,25.886952,"DDS demands","Known Flow",249769.625000,666771.125000,,0.000000,-2.599999,,,,,-8.239999,,,,,,,,,-9.693321,-10.840000,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,,,
"625004-6357","Nodes","-6357",21.000000,25.910905,"Default Known Flow Node","Known Flow",249814.250000,666788.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400004655","Nodes","4655",21.000000,25.910905,"Default Known Flow Node","Known Flow",249817.375000,666786.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463139","Nodes","-1463139",21.000000,25.910905,"Default Known Flow Node","Known Flow",249852.250000,666764.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000201","Nodes","201",21.000000,25.919207,"DDS demands","Known Flow",249723.625000,666889.125000,,0.000000,,,,,,-11.199999,,,,,,,,,-10.015240,-11.199999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1464222","Nodes","-1464222",21.000000,25.919207,"Default Known Flow Node","Known Flow",249721.250000,666890.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400004991","Nodes","4991",21.000000,25.942335,"DDS demands","Known Flow",249707.125000,666899.000000,,0.000000,,,,-19.700000,,,,,,,,,,,-17.616093,-19.700000,,,"",,,,"C4 PROFILE",,,,,,,,,,,
"62500400004129","Nodes","4129",21.000000,25.940638,"Default Known Flow Node","Known Flow",249669.625000,666848.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000195","Nodes","195",21.000000,25.913560,"Default Known Flow Node","Known Flow",249773.250000,666989.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1462892","Nodes","-1462892",21.000000,25.742330,"Default Known Flow Node","Known Flow",249826.250000,666693.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-6319","Nodes","-6319",21.000000,25.742330,"Default Known Flow Node","Known Flow",249828.125000,666692.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465806","Nodes","-1465806",21.000000,25.744742,"Default Known Flow Node","Known Flow",249782.500000,666625.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-6299","Nodes","-6299",21.000000,25.744742,"Default Known Flow Node","Known Flow",249787.000000,666622.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000253","Nodes","253",21.000000,26.517835,"DDS demands","Known Flow",249888.500000,666549.875000,,0.000000,,,,,,-0.399999,,,,,,,,,-0.357687,-0.399999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400000252","Nodes","252",21.000000,26.568110,"DDS demands","Known Flow",249961.625000,666511.625000,,0.000000,,,,,,-10.920000,,,,,,,,,-9.764859,-10.920000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-6273","Nodes","-6273",21.000000,25.797495,"Default Known Flow Node","Known Flow",249679.625000,666555.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1466333","Nodes","-1466333",21.000000,25.797495,"Default Known Flow Node","Known Flow",249678.625000,666526.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-6399","Nodes","-6399",21.000000,25.898400,"Default Known Flow Node","Known Flow",249771.625000,666860.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463971","Nodes","-1463971",21.000000,25.898400,"Default Known Flow Node","Known Flow",249796.625000,666897.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4904892","Nodes","-4904892",21.000000,26.025939,"Default Known Flow Node","Known Flow",249781.750000,666517.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400007268","Nodes","7268",21.000000,26.025939,"Default Known Flow Node","Known Flow",249802.125000,666534.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-6292","Nodes","-6292",21.000000,25.744742,"Default Known Flow Node","Known Flow",249833.000000,666610.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-6295","Nodes","-6295",21.000000,25.744742,"Default Known Flow Node","Known Flow",249834.500000,666614.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-6291","Nodes","-6291",21.000000,25.744742,"Default Known Flow Node","Known Flow",249836.125000,666608.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000207","Nodes","207",21.000000,25.744742,"Default Known Flow Node","Known Flow",249836.500000,666586.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-6294","Nodes","-6294",21.000000,25.744742,"Default Known Flow Node","Known Flow",249839.125000,666611.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4904674","Nodes","-4904674",21.000000,25.977807,"Default Known Flow Node","Known Flow",249900.500000,666915.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-6285","Nodes","-6285",21.000000,26.271487,"Default Known Flow Node","Known Flow",249900.875000,666589.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463048","Nodes","-1463048",21.000000,26.271487,"Default Known Flow Node","Known Flow",249897.000000,666592.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-6305","Nodes","-6305",21.000000,26.248704,"Default Known Flow Node","Known Flow",249929.500000,666628.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463313","Nodes","-1463313",21.000000,26.248704,"Default Known Flow Node","Known Flow",249914.625000,666640.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1462771","Nodes","-1462771",21.000000,25.913560,"Default Known Flow Node","Known Flow",249774.375000,666991.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4905013","Nodes","-4905013",21.000000,25.937159,"Default Known Flow Node","Known Flow",249679.125000,666841.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400004130","Nodes","4130",21.000000,25.937159,"Default Known Flow Node","Known Flow",249680.000000,666842.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400007266","Nodes","7266",21.000000,25.847093,"DDS demands","Known Flow",249731.875000,666550.375000,,0.000000,-15.140000,,,,,-19.429999,,,,,,,,,-30.913113,-34.570000,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,,,
"625004-6276","Nodes","-6276",21.000000,25.818460,"Default Known Flow Node","Known Flow",249682.375000,666559.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400007269","Nodes","7269",21.000000,25.744742,"DDS demands","Known Flow",249780.000000,666624.375000,,0.000000,-4.230000,,,,,-19.000000,,,,,,,,,-20.772682,-23.230001,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,,,
"625004-4905032","Nodes","-4905032",21.000000,25.744321,"Default Known Flow Node","Known Flow",249787.125000,666636.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400005793","Nodes","5793",21.000000,25.698846,"DDS demands","Known Flow",249821.875000,666691.375000,,0.000000,,,,,,-1.999999,,,,,,,,,-1.788435,-1.999999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400005794","Nodes","5794",21.000000,25.742330,"Default Known Flow Node","Known Flow",249859.000000,666715.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-6437","Nodes","-6437",21.000000,25.975391,"Default Known Flow Node","Known Flow",249930.125000,666950.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400005462","Nodes","5462, ""341381"", ""CLARK STREET"", 36.40",22.999998,25.937502,"CSEP DDS Matched","Known Flow",249904.875000,667006.375000,,0.000000,,,,,,,,,,,-36.400001,,,,-32.549532,-36.400001,,,"",,,,,,,,,,,"PL-AF PROFILE",,,,
"62500400005463","Nodes","5463",21.000000,25.937502,"Default Known Flow Node","Known Flow",249936.375000,667012.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400006721","Nodes","6721",21.000000,26.630705,"DDS demands","Known Flow",249898.125000,667312.875000,,0.000000,,,,,,-0.939999,,,,,,,,,-0.840564,-0.939999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400006722","Nodes","6722",21.000000,26.476049,"DDS demands","Known Flow",249910.250000,667298.125000,,0.000000,,,,,,-5.169999,,,,,,,,,-4.623106,-5.169999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400000056","Nodes","56",21.000000,26.157914,"DDS demands","Known Flow",249922.625000,667481.375000,,0.000000,,-5.760000,,,,-8.260000,,,,,,,,,-12.536936,-14.020000,,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,,,,,
"62500400006720","Nodes","6720",21.000000,26.914154,"Default Known Flow Node","Known Flow",249939.750000,667387.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400007998","Nodes","7998",21.000000,25.874644,"DDS demands","Known Flow",249786.875000,667239.500000,,0.000000,,,,,,-14.590000,,,,,,,,,-13.046639,-14.590000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1464759","Nodes","-1464759",21.000000,25.874644,"Default Known Flow Node","Known Flow",249766.625000,667264.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400007995","Nodes","7995",21.000000,25.917824,"Default Known Flow Node","Known Flow",249814.000000,667240.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400007996","Nodes","7996",21.000000,25.866220,"DDS demands","Known Flow",249824.375000,667172.875000,,0.000000,,,,,,-25.059999,,,,,,,,,-22.409101,-25.059999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-6492","Nodes","-6492",21.000000,25.866220,"Default Known Flow Node","Known Flow",249822.750000,667171.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400007997","Nodes","7997",21.000000,25.909672,"Default Known Flow Node","Known Flow",249862.250000,667170.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400007993","Nodes","7993",21.000000,26.147719,"DDS demands","Known Flow",249863.125000,667259.375000,,0.000000,,,,,,-6.020000,,,,,,,,,-5.383191,-6.020000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400007994","Nodes","7994",21.000000,26.147719,"Default Known Flow Node","Known Flow",249872.750000,667209.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-6516","Nodes","-6516",21.000000,26.628747,"Default Known Flow Node","Known Flow",249897.000000,667312.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4904912","Nodes","-4904912",21.000000,26.808648,"Default Known Flow Node","Known Flow",249942.375000,667362.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400006723","Nodes","6723",21.000000,26.476049,"Default Known Flow Node","Known Flow",249932.750000,667327.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000002","Nodes","2, ""KIRKLANDNEUK DG GCM""",21.000000,26.999999,"Default Known Pressure Node","Known Pressure",249940.250000,667384.875000,,999998.967025,,,,,,,,,,,,,,,472.933907,528.880007,,,"",,,,,,,,,,,,,,,
"62500400006570","Nodes","6570",21.000000,24.494519,"DDS demands","Known Flow",249442.750000,667648.750000,,0.000000,,,,,,-7.770000,,,,,,,,,-6.948073,-7.770000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400005521","Nodes","5521",21.000000,24.735240,"DDS demands","Known Flow",249470.000000,667628.125000,,0.000000,,,,,,-7.790000,,,,,,,,,-6.965957,-7.790000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-6555","Nodes","-6555",21.000000,25.106037,"Default Known Flow Node","Known Flow",249624.500000,667590.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400005525","Nodes","5525",21.000000,24.736387,"Default Known Flow Node","Known Flow",249527.625000,667677.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400006332","Nodes","6332",21.000000,24.727570,"DDS demands","Known Flow",249538.000000,667723.500000,,0.000000,,,,,,-1.510000,,,,,,,,,-1.350269,-1.510000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400005393","Nodes","5393",21.000000,25.208816,"DDS demands","Known Flow",249831.750000,667648.875000,,0.000000,,,,,,-2.669999,,,,,,,,,-2.387561,-2.669999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-6577","Nodes","-6577",21.000000,25.223516,"Default Known Flow Node","Known Flow",249815.500000,667624.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400005530","Nodes","5530",21.000000,25.294071,"Default Known Flow Node","Known Flow",249743.625000,667573.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400007742","Nodes","7742",21.000000,25.227182,"Default Known Flow Node","Known Flow",249751.250000,667613.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1464493","Nodes","-1464493",21.000000,47.884461,"Default Known Flow Node","Known Flow",249674.625000,667923.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-6676","Nodes","-6676",21.000000,47.926255,"Default Known Flow Node","Known Flow",249701.125000,667904.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463735","Nodes","-1463735",21.000000,25.394082,"Default Known Flow Node","Known Flow",249743.625000,667548.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-6548","Nodes","-6548",21.000000,25.394082,"Default Known Flow Node","Known Flow",249748.000000,667546.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463909","Nodes","-1463909",21.000000,25.509227,"Default Known Flow Node","Known Flow",249869.375000,667648.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400005025","Nodes","5025",21.000000,25.509227,"DDS demands","Known Flow",249870.750000,667645.625000,,0.000000,,,,,,-1.420000,,,,,,,,,-1.269789,-1.420000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-6559","Nodes","-6559",21.000000,25.660902,"Default Known Flow Node","Known Flow",249939.125000,667603.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1462965","Nodes","-1462965",21.000000,25.660902,"Default Known Flow Node","Known Flow",249931.750000,667588.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400006333","Nodes","6333",21.000000,24.697870,"DDS demands","Known Flow",249544.625000,667759.125000,,0.000000,,,,,,-3.430000,,,,,,,,,-3.067167,-3.430000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400006335","Nodes","6335",21.000000,24.697870,"Default Known Flow Node","Known Flow",249520.250000,667779.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400006334","Nodes","6334",21.000000,24.741374,"Default Known Flow Node","Known Flow",249579.875000,667766.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400005527","Nodes","5527",21.000000,24.736387,"Default Known Flow Node","Known Flow",249482.750000,667704.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400005531","Nodes","5531",21.000000,24.739105,"Default Known Flow Node","Known Flow",249561.625000,667676.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400006330","Nodes","6330",21.000000,24.793506,"Point Loads","Known Flow",249604.750000,667667.250000,,0.000000,,,,,,-5.030000,,,,,-15.079999,,,,-17.982721,-20.109999,,,"",,,,,,"D1 PROFILE",,,,,"PL-AF PROFILE",,,,
"62500400006331","Nodes","6331",21.000000,24.688816,"DDS demands","Known Flow",249618.250000,667733.625000,,0.000000,,,,,,-4.849999,,,,,,,,,-4.336956,-4.849999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400007834","Nodes","7834",21.000000,24.784436,"Default Known Flow Node","Known Flow",249589.375000,667670.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400006327","Nodes","6327",21.000000,24.713835,"DDS demands","Known Flow",249695.500000,667726.625000,,0.000000,,,,,,-4.600000,,,,,,,,,-4.113402,-4.600000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400006329","Nodes","6329",21.000000,24.711193,"DDS demands","Known Flow",249671.125000,667744.500000,,0.000000,,,,,,-1.049999,,,,,,,,,-0.938928,-1.049999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400006328","Nodes","6328",21.000000,24.658894,"DDS demands","Known Flow",249741.000000,667732.000000,,0.000000,,,,,,-5.330000,,,,,,,,,-4.766181,-5.330000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400006326","Nodes","6326",21.000000,24.901710,"DDS demands","Known Flow",249689.500000,667696.625000,,0.000000,,,,,,-1.339999,,,,,,,,,-1.198251,-1.339999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400006325","Nodes","6325",21.000000,25.009922,"DDS demands","Known Flow",249677.000000,667652.750000,,0.000000,,,,,,-8.560000,,,,,,,,,-7.654505,-8.560000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400004141","Nodes","4141",21.000000,47.926255,"Default Known Flow Node","Known Flow",249739.125000,667981.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-6698","Nodes","-6698",21.000000,47.884461,"Default Known Flow Node","Known Flow",249715.750000,667992.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400004092","Nodes","4092",21.000000,47.778750,"Default Known Flow Node","Known Flow",249809.750000,667934.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-6688","Nodes","-6688",21.000000,47.778750,"Default Known Flow Node","Known Flow",249810.125000,667951.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400004091","Nodes","4091",21.000000,47.778750,"DDS demands","Known Flow",249808.250000,667872.875000,,0.000000,-29.230000,,,,,,,,,-11.830000,,,,,-36.716587,-41.059999,,,"","C1 PROFILE",,,,,,,,,"I2 PROFILE",,,,,
"625004-6674","Nodes","-6674",21.000000,47.778750,"Default Known Flow Node","Known Flow",249809.125000,667904.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-6576","Nodes","-6576",21.000000,25.556576,"Default Known Flow Node","Known Flow",249885.250000,667622.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
