"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"64301100000819","Nodes","819",21.000000,33.433101,"DDS demands","Known Flow",334816.482262,667040.833717,,0.000000,,,,,,,-14.040000,,,,,,-12.554819,-14.040000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000820","Nodes","820",21.000000,33.012426,"DDS demands","Known Flow",334825.982265,667101.958734,,0.000000,,,,,,,-4.900000,,,,,,-4.381668,-4.900000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000838","Nodes","838",21.000000,32.800726,"DDS demands","Known Flow",334784.107254,667120.333739,,0.000000,,,,,,,-6.740000,,,,,,-6.027028,-6.740000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000834","Nodes","834",21.000000,30.404105,"DDS demands","Known Flow",334703.232231,667005.833708,,0.000000,,,,,,,-2.650000,,,,,,-2.369677,-2.650000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000822","Nodes","822",21.000000,32.325731,"DDS demands","Known Flow",334803.482259,667185.833757,,0.000000,,,,,,,-9.779999,,,,,,-8.745450,-9.779999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000821","Nodes","821",21.000000,32.397314,"DDS demands","Known Flow",334818.357263,667161.458750,,0.000000,,,,,,,-2.779999,,,,,,-2.485925,-2.779999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000153","Nodes","153",21.000000,49.444989,"DDS demands","Known Flow",334590.107201,667249.958774,,0.000000,,,,,,,-17.360000,,,,,,-15.523622,-17.360000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000152","Nodes","152",21.000000,49.877857,"DDS demands","Known Flow",334509.357179,667226.083768,,0.000000,,,,,,,-14.749999,,,,,,-13.189713,-14.749999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000740","Nodes","740",21.000000,49.840164,"DDS demands","Known Flow",334560.982193,667206.958763,,0.000000,,,,,,,-14.730000,,,,,,-13.171829,-14.730000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010413","Nodes","10413",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",334501.607177,667206.583763,,9999999.551650,,,,,,,,,,,,,167.719500,187.559998,,"",,,,,,,,,,,,
"64301100000741","Nodes","741",21.000000,49.950009,"DDS demands","Known Flow",334618.857209,667170.583753,,0.000000,,,,,,,-5.850000,,,,,,-5.231174,-5.850000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010415","Nodes","10415",21.000000,49.739590,"DDS demands","Known Flow",334565.357194,667220.833766,,0.000000,,,,,,,-1.019999,,,,,,-0.912102,-1.019999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000896","Nodes","896",21.000000,49.532080,"Default Known Flow Node","Known Flow",334558.232192,667418.583820,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010562","Nodes","10562",21.000000,27.825954,"DDS demands","Known Flow",334534.607186,667117.583738,,0.000000,,,,,,,-6.820000,,,,,,-6.098566,-6.820000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010416","Nodes","10416",21.000000,49.539518,"Default Known Flow Node","Known Flow",334575.107197,667249.958774,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010417","Nodes","10417",21.000000,49.482954,"Default Known Flow Node","Known Flow",334568.357195,667447.333828,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000156","Nodes","156",21.000000,49.482830,"DDS demands","Known Flow",334568.982195,667448.958828,,0.000000,,,,,,,,,-37.099999,,,,-33.175482,-37.099999,,"",,,,,,,,,"I2 PROFILE",,,
"64301100010446","Nodes","10446",21.000000,49.482954,"Default Known Flow Node","Known Flow",334557.732192,667450.583829,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000714","Nodes","714",21.000000,25.319584,"DDS demands","Known Flow",332923.356747,667524.208849,,0.000000,,,,,,,-5.760000,,,,,,-5.150695,-5.760000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000682","Nodes","682",21.000000,23.108017,"DDS demands","Known Flow",332546.606645,667649.833883,,0.000000,,,,,,,-2.819999,,,,,,-2.521694,-2.819999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000681","Nodes","681",21.000000,23.272230,"DDS demands","Known Flow",332674.481679,667683.333892,,0.000000,,,,,,,-5.440000,,,,,,-4.864545,-5.440000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010429","Nodes","10429",21.000000,23.324724,"DDS demands","Known Flow",332764.856704,667676.958891,,0.000000,,,,,,,-3.440000,,,,,,-3.076109,-3.440000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010637","Nodes","10637",21.000000,23.357414,"DDS demands","Known Flow",332744.606699,667697.833896,,0.000000,,,,,,,-2.300000,,,,,,-2.056701,-2.300000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000680","Nodes","680",21.000000,24.816658,"DDS demands","Known Flow",332921.652829,667652.493257,,0.000000,,,,,,,-6.840000,,,,,,-6.116450,-6.840000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010822","Nodes","10822",21.000000,24.532976,"Default Known Flow Node","Known Flow",332945.981753,667607.958872,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010825","Nodes","10825",21.000000,24.816658,"Default Known Flow Node","Known Flow",332911.106744,667649.708883,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010635","Nodes","10635",21.000000,23.277018,"DDS demands","Known Flow",332807.731716,667678.958891,,0.000000,,,,,,,-6.520000,,,,,,-5.830300,-6.520000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010820","Nodes","10820",21.000000,24.607676,"Default Known Flow Node","Known Flow",332952.481755,667596.458869,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010576","Nodes","10576",21.000000,24.520052,"Default Known Flow Node","Known Flow",332982.356763,667604.708871,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000057","Nodes","57",21.000000,28.082676,"DDS demands","Known Flow",333478.606898,667606.333871,,0.000000,,,,,,,-1.700000,,,,,,-1.520170,-1.700000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010823","Nodes","10823",21.000000,28.079759,"Default Known Flow Node","Known Flow",333479.856899,667608.833872,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000614","Nodes","614",21.000000,23.002645,"DDS demands","Known Flow",333369.481869,667601.833870,,0.000000,-6.000000,,,,,,-13.300000,,,,,,-17.258406,-19.299999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"64301100000615","Nodes","P10125209, HIGH STREET, 14.22",22.999998,22.234732,"CSEP DDS Matched","Known Flow",333391.179874,667647.696883,,0.000000,,,,,,,-4.260000,-14.219999,,,,,-16.525147,-18.480000,,"",,,,,,,"D1 PROFILE","DC PROFILE",,,,
"64301100000632","Nodes","632",21.000000,23.342375,"DDS demands","Known Flow",333313.856853,667547.458855,,0.000000,,,,,,,-6.090000,,,,,,-5.445787,-6.090000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010496","Nodes","10496",21.000000,37.434162,"Default Known Flow Node","Known Flow",333999.357040,667532.708851,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000635","Nodes","635",21.000000,25.963861,"DDS demands","Known Flow",333512.231907,667657.708885,,0.000000,,,,,,,-8.879999,,,,,,-7.940654,-8.879999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000638","Nodes","638",21.000000,27.050667,"DDS demands","Known Flow",333604.481933,667512.083846,,0.000000,,,,,,,-7.320000,,,,,,-6.545675,-7.320000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000637","Nodes","637",21.000000,27.363144,"DDS demands","Known Flow",333658.981947,667571.208862,,0.000000,,,,,,,-8.479999,,,,,,-7.582967,-8.479999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000636","Nodes","636",21.000000,27.436208,"DDS demands","Known Flow",333679.403953,667549.871856,,0.000000,,,,,,,-4.130000,,,,,,-3.693120,-4.130000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010811","Nodes","10811",21.000000,26.593135,"Default Known Flow Node","Known Flow",333758.231974,667547.833855,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010568","Nodes","10568",21.000000,26.593135,"Default Known Flow Node","Known Flow",333764.356976,667548.583856,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000709","Nodes","709",21.000000,26.639859,"Default Known Flow Node","Known Flow",333513.143908,667540.607853,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000639","Nodes","639",21.000000,26.906640,"DDS demands","Known Flow",333658.981947,667597.208869,,0.000000,,,,,,,-10.390000,,,,,,-9.290924,-10.390000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000640","Nodes","640",21.000000,26.873551,"DDS demands","Known Flow",333638.731942,667625.083876,,0.000000,,,,,,,-2.619999,,,,,,-2.342850,-2.619999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010547","Nodes","10547",21.000000,26.676508,"Default Known Flow Node","Known Flow",333698.958970,667586.296766,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000695","Nodes","695",21.000000,26.467254,"DDS demands","Known Flow",333717.106963,667489.083839,,0.000000,,,,,,,-5.960000,,,,,,-5.329538,-5.960000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000617","Nodes","617",21.000000,25.692357,"DDS demands","Known Flow",333536.606914,667668.208888,,0.000000,,,,,,,-14.710000,,,,,,-13.153945,-14.710000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000624","Nodes","624",21.000000,25.940437,"DDS demands","Known Flow",333505.481906,667665.833887,,0.000000,-6.000000,,,,,,,,,,,,-5.365307,-6.000000,,"","C1 PROFILE",,,,,,,,,,,
"64301100010504","Nodes","10504",21.000000,26.199204,"Default Known Flow Node","Known Flow",333802.481986,667542.833854,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000728","Nodes","728",21.000000,37.345986,"DDS demands","Known Flow",334054.732055,667536.708852,,0.000000,,,,,,,-9.670000,,,,,,-8.647087,-9.670000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000725","Nodes","725",21.000000,32.390708,"DDS demands","Known Flow",334154.982082,667506.458844,,0.000000,,,,,,,-11.109999,,,,,,-9.934760,-11.109999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010493","Nodes","10493",21.000000,32.434079,"Default Known Flow Node","Known Flow",334143.232079,667468.333834,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010475","Nodes","10475",21.000000,31.925491,"Default Known Flow Node","Known Flow",334095.607066,667517.333847,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000726","Nodes","726",21.000000,31.925491,"DDS demands","Known Flow",334117.607072,667519.208848,,0.000000,,,,,,,-16.070000,,,,,,-14.370081,-16.070000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010819","Nodes","10819",21.000000,31.012204,"Default Known Flow Node","Known Flow",334218.857100,667592.458868,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010435","Nodes","10435",21.000000,31.012204,"Default Known Flow Node","Known Flow",334219.107100,667594.208868,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010473","Nodes","10473",21.000000,31.925491,"Default Known Flow Node","Known Flow",334117.607072,667543.583854,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000111","Nodes","111",21.000000,31.346939,"Default Known Flow Node","Known Flow",334091.526778,667592.598646,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010824","Nodes","10824",21.000000,29.914574,"DDS demands","Known Flow",334261.732111,667627.333877,,0.000000,,,,,,,-4.920000,,,,,,-4.399552,-4.920000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000113","Nodes","113",21.000000,29.499951,"DDS demands","Known Flow",334286.857118,667647.583883,,0.000000,,,,,,,-8.890000,,-6.000000,,,,-13.314905,-14.890000,,"",,,,,,,"D1 PROFILE",,"I2 PROFILE",,,
"64301100010517","Nodes","10517",21.000000,29.914574,"Default Known Flow Node","Known Flow",334241.857106,667633.333879,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000909","Nodes","909",21.000000,30.854714,"Default Known Flow Node","Known Flow",334226.982102,667778.958918,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010546","Nodes","10546",21.000000,30.854714,"Default Known Flow Node","Known Flow",334252.482109,667827.458931,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000891","Nodes","891",21.000000,30.810515,"DDS demands","Known Flow",334241.732106,667728.083904,,0.000000,,,,,,,-3.989999,,,,,,-3.567929,-3.989999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000892","Nodes","892",21.000000,30.610789,"DDS demands","Known Flow",334257.857110,667771.958916,,0.000000,,,,,,,-8.760000,,,,,,-7.833349,-8.760000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000907","Nodes","907",21.000000,30.752011,"DDS demands","Known Flow",334227.357102,667684.583893,,0.000000,,,,,,,-3.859999,,,,,,-3.451680,-3.859999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000906","Nodes","906",21.000000,30.792065,"DDS demands","Known Flow",334275.607115,667715.458901,,0.000000,,,,,,,-2.689999,,,,,,-2.405446,-2.689999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000894","Nodes","894",21.000000,30.509752,"DDS demands","Known Flow",334287.482118,667781.208919,,0.000000,,,,,,,-4.320000,,,,,,-3.863021,-4.320000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000893","Nodes","893",21.000000,30.472032,"DDS demands","Known Flow",334340.732133,667746.958910,,0.000000,,,,,,,-6.999999,,,,,,-6.259525,-6.999999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000904","Nodes","904",21.000000,30.397550,"DDS demands","Known Flow",334327.982129,667779.333918,,0.000000,,,,,,,-4.839999,,,,,,-4.328014,-4.839999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000905","Nodes","905",21.000000,30.418143,"DDS demands","Known Flow",334329.857130,667714.333901,,0.000000,,,,,,,-4.889999,,,,,,-4.372725,-4.889999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000664","Nodes","664",21.000000,24.838576,"DDS demands","Known Flow",332837.981724,665723.833359,,0.000000,,,,,,,-3.869999,,,,,,-3.460623,-3.869999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000006","Nodes","Kingsline DG, Tel, Constant Setting, Site ID 6083",21.000000,24.999999,"Default Known Pressure Node","Known Pressure",332852.856728,665699.583352,,999998.967025,,,,,,,,,,,,,186.569627,208.640003,,"",,,,,,,,,,,,
"64301100010656","Nodes","10656",21.000000,33.173496,"Default Known Flow Node","Known Flow",332391.606602,666130.583470,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010673","Nodes","10673",21.000000,33.173496,"Default Known Flow Node","Known Flow",332391.731698,666129.208352,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010787","Nodes","10787",21.000000,32.864121,"Default Known Flow Node","Known Flow",332279.850395,666289.342954,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010680","Nodes","10680",21.000000,33.140372,"Default Known Flow Node","Known Flow",332423.481611,666204.333490,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000693","Nodes","693",21.000000,33.114293,"Default Known Flow Node","Known Flow",332484.106628,666174.208482,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010813","Nodes","10813",21.000000,33.436401,"Default Known Flow Node","Known Flow",332268.356569,666316.958520,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010545","Nodes","10545",21.000000,33.173496,"Default Known Flow Node","Known Flow",332390.606602,666129.208469,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010687","Nodes","10687",21.000000,33.140372,"Default Known Flow Node","Known Flow",332392.044443,666211.887480,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010694","Nodes","10694",21.000000,33.140372,"Default Known Flow Node","Known Flow",332391.981603,666213.458492,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010677","Nodes","10677",21.000000,33.140372,"Default Known Flow Node","Known Flow",332392.356603,666193.208487,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010679","Nodes","10679",21.000000,33.140372,"Default Known Flow Node","Known Flow",332392.356603,666204.083490,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010653","Nodes","10653",21.000000,33.216959,"Default Known Flow Node","Known Flow",332426.795084,666128.067277,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010748","Nodes","10748",21.000000,37.365108,"Default Known Flow Node","Known Flow",332762.882280,666271.810624,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000927","Nodes","927",21.000000,23.554833,"DDS demands","Known Flow",331881.596464,666652.447612,,0.000000,,,,,,,-6.589999,,,,,,-5.892895,-6.589999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010669","Nodes","10669",21.000000,33.970630,"Default Known Flow Node","Known Flow",332409.859131,666793.091713,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000222","Nodes","222",21.000000,33.968450,"DDS demands","Known Flow",332408.856607,666793.708650,,0.000000,,,,,,,-16.659999,,,,,,-14.897669,-16.659999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010683","Nodes","10683",21.000000,25.292031,"DDS demands","Known Flow",332963.231758,666756.333640,,0.000000,,,,,,,-0.970000,,,,,,-0.867391,-0.970000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010682","Nodes","10682",21.000000,25.397000,"Default Known Flow Node","Known Flow",332985.981764,666739.958636,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010502","Nodes","10502",21.000000,27.870599,"Default Known Flow Node","Known Flow",332852.231728,666687.958621,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010597","Nodes","10597",21.000000,27.874277,"Default Known Flow Node","Known Flow",332851.221604,666688.951457,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010595","Nodes","10595",21.000000,34.983133,"Default Known Flow Node","Known Flow",332527.981640,666674.083618,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010697","Nodes","10697",21.000000,38.078530,"DDS demands","Known Flow",334187.212986,666974.218819,,0.000000,,,,,,,-6.309999,,,,,,-5.642515,-6.309999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010693","Nodes","10693",21.000000,37.930515,"Default Known Flow Node","Known Flow",334171.259596,666943.444430,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010508","Nodes","10508",21.000000,36.817677,"Default Known Flow Node","Known Flow",334461.357166,666951.958693,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010690","Nodes","10690",21.000000,37.947705,"DDS demands","Known Flow",334142.107079,666887.208676,,0.000000,,,,,,,-3.479999,,,,,,-3.111878,-3.479999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010510","Nodes","10510",21.000000,37.903917,"DDS demands","Known Flow",334118.982073,666852.583666,,0.000000,,,,,,,-2.570000,,,,,,-2.298140,-2.570000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010692","Nodes","10692",21.000000,37.924593,"DDS demands","Known Flow",334169.895792,666940.813625,,0.000000,,,,,,,-4.159999,,,,,,-3.719946,-4.159999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000953","Nodes","953",21.000000,41.509257,"DDS demands","Known Flow",334556.357192,666811.333655,,0.000000,,,,,,,-17.360000,,,,,,-15.523622,-17.360000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000956","Nodes","956",21.000000,29.764635,"Default Known Flow Node","Known Flow",333099.606795,667067.333725,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010788","Nodes","10788",21.000000,25.834742,"DDS demands","Known Flow",333121.731801,667432.458824,,0.000000,,,,,,,-5.369999,,,,,,-4.801949,-5.369999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000627","Nodes","627",21.000000,24.502218,"DDS demands","Known Flow",333152.522810,667206.625763,,0.000000,-10.859999,,,,,,,,,,,,-9.711205,-10.859999,,"","C1 PROFILE",,,,,,,,,,,
"64301100000690","Nodes","690",21.000000,26.145547,"DDS demands","Known Flow",333385.606873,667238.083771,,0.000000,,,,,,,-6.170000,,,,,,-5.517324,-6.170000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010733","Nodes","10733",21.000000,27.451667,"Default Known Flow Node","Known Flow",333051.106782,667177.208755,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010752","Nodes","10752",21.000000,31.843951,"Default Known Flow Node","Known Flow",333221.480636,667228.708237,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000936","Nodes","936",21.000000,30.946214,"DDS demands","Known Flow",333160.731812,667005.208708,,0.000000,,-70.039998,,,,,,,,,,,-62.631022,-70.039998,,"",,"C2 PROFILE",,,,,,,,,,
"64301100010537","Nodes","10537",21.000000,24.515180,"Default Known Flow Node","Known Flow",333136.856805,667187.583757,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010551","Nodes","10551",21.000000,30.946214,"Default Known Flow Node","Known Flow",333171.106815,667016.708711,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010563","Nodes","10563",21.000000,27.451667,"Default Known Flow Node","Known Flow",333054.606783,667185.083757,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000633","Nodes","633",21.000000,31.804528,"DDS demands","Known Flow",333212.231826,667249.458774,,0.000000,-1.739999,,,,,,-3.459999,,,,,,-4.649933,-5.199999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"64301100010753","Nodes","10753",21.000000,31.843951,"Default Known Flow Node","Known Flow",333223.481829,667230.208769,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000957","Nodes","957",21.000000,28.059202,"DDS demands","Known Flow",333091.731793,667061.708723,,0.000000,-68.470002,,,,,,,,,,,,-61.227103,-68.470002,,"","C1 PROFILE",,,,,,,,,,,
"64301100000689","Nodes","689",21.000000,26.110140,"DDS demands","Known Flow",333407.856879,667209.333763,,0.000000,,,,,,,-6.670000,,,,,,-5.964433,-6.670000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010531","Nodes","10531",21.000000,26.141406,"Default Known Flow Node","Known Flow",333163.356812,667407.208817,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010783","Nodes","10783",21.000000,27.668189,"DDS demands","Known Flow",333511.153434,667422.759419,,0.000000,,,,,,,-7.230000,,,,,,-6.465195,-7.230000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000101","Nodes","101",21.000000,27.694268,"DDS demands","Known Flow",333512.231890,667423.198980,,0.000000,,,,,,,-14.760000,,,,,,-13.198656,-14.760000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010790","Nodes","10790",21.000000,28.087532,"Default Known Flow Node","Known Flow",333544.106916,667454.333830,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
