"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)"
"64301600000463","Nodes","463","21.000000","37.729412","DDS demands","Known Flow","368078.399313","678005.092701","","0.000000","","","","","-0.839999","","","","-0.751143","-0.839999","","","","","","","D1 PROFILE","","",""
"64301600000486","Nodes","486","21.000000","37.437667","Default Known Flow Node","Known Flow","367977.689954","678776.114469","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600000436","Nodes","436 - Parish Church - 7.19","21.000000","36.750543","DDS demands","Known Flow","368157.046472","678586.582566","","0.000000","-7.190000","","","","","","","","-6.429426","-7.190000","","","C1 PROFILE","","","","","","",""
"64301600000444","Nodes","444","21.000000","38.728553","Default Known Flow Node","Known Flow","367683.556206","678872.987937","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600000493","Nodes","Logger 10139, At Tilton House Stables Edinburgh Road","21.000000","47.712745","Val Log Cath","Known Flow","365153.710835","678103.784869","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600000494","Nodes","494","21.000000","24.881762","DDS demands","Known Flow","366334.436707","678527.649352","","0.000000","","","","","-1.659999","","","","-1.484401","-1.659999","","","","","","","D1 PROFILE","","",""
"64301600000495","Nodes","495","21.000000","27.915712","Default Known Flow Node","Known Flow","366788.095402","678413.329547","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600000496","Nodes","Logger 9864, 3 Stanley Place","21.000000","23.721789","Val Log Cath","Known Flow","367421.928315","679107.016554","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600000497","Nodes","Logger 10308, Isa Villa, 4 East Links Road","21.000000","33.623591","Val Log Cath","Known Flow","368241.176819","678672.143242","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600010013","Nodes","10013","21.000000","38.741527","DDS demands","Known Flow","366973.327013","678805.891919","","0.000000","","","","","-1.590000","","","","-1.421806","-1.590000","","","","","","","D1 PROFILE","","",""
"64301600001008","Nodes","1008","21.000000","41.316148","Default Known Flow Node","Known Flow","367461.288505","678838.058729","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600001000","Nodes","Low Point, North Road, ID: 6448","21.000000","22.160199","Low Point","Known Flow","367233.862689","679075.973188","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600001001","Nodes","1001","21.000000","42.541752","Default Known Flow Node","Known Flow","367081.882293","678787.136417","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
