"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"644002-1462833","Nodes","-1462833","21.000000","39.992595","Default Known Flow Node","Known Flow","271549.875000","677676.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462647","Nodes","-1462647","21.000000","40.009761","Default Known Flow Node","Known Flow","271562.500000","677707.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462866","Nodes","-1462866","21.000000","40.240518","Default Known Flow Node","Known Flow","271604.250000","677729.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462501","Nodes","-1462501","21.000000","33.625257","Default Known Flow Node","Known Flow","271585.750000","677620.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-597","Nodes","-597","21.000000","35.225723","Default Known Flow Node","Known Flow","271606.875000","677689.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462719","Nodes","-1462719","21.000000","34.003843","Default Known Flow Node","Known Flow","271607.250000","677660.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-703","Nodes","-703","21.000000","39.967452","Default Known Flow Node","Known Flow","271606.375000","677812.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-710","Nodes","-710","21.000000","39.983652","Default Known Flow Node","Known Flow","271615.000000","677822.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-623","Nodes","-623","21.000000","36.086338","Default Known Flow Node","Known Flow","271624.250000","677717.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-594","Nodes","-594","21.000000","35.225723","Default Known Flow Node","Known Flow","271621.125000","677680.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-721","Nodes","-721","21.000000","40.092528","Default Known Flow Node","Known Flow","271627.250000","677841.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-707","Nodes","-707","21.000000","39.983652","Default Known Flow Node","Known Flow","271622.500000","677817.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462568","Nodes","-1462568","21.000000","35.398618","Default Known Flow Node","Known Flow","271628.500000","677692.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462763","Nodes","-1462763","21.000000","35.096110","Default Known Flow Node","Known Flow","271614.375000","677669.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-620","Nodes","-620","21.000000","36.399432","Default Known Flow Node","Known Flow","271628.875000","677714.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-670","Nodes","-670","21.000000","39.894244","Default Known Flow Node","Known Flow","271638.875000","677790.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-708","Nodes","-708","21.000000","40.081822","Default Known Flow Node","Known Flow","271635.750000","677819.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-727","Nodes","-727","21.000000","40.106044","Default Known Flow Node","Known Flow","271634.375000","677852.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-719","Nodes","-719","21.000000","40.092528","Default Known Flow Node","Known Flow","271629.000000","677840.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-615","Nodes","-615","21.000000","36.399432","Default Known Flow Node","Known Flow","271628.000000","677713.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-718","Nodes","-718","21.000000","40.092528","Default Known Flow Node","Known Flow","271631.625000","677838.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-726","Nodes","-726","21.000000","40.106044","Default Known Flow Node","Known Flow","271635.250000","677851.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-725","Nodes","-725","21.000000","40.106044","Default Known Flow Node","Known Flow","271638.125000","677850.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-511","Nodes","-511","21.000000","33.599979","Default Known Flow Node","Known Flow","271644.500000","677586.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-754","Nodes","-754","21.000000","40.062092","Default Known Flow Node","Known Flow","271650.000000","677893.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-740","Nodes","-740","21.000000","40.135818","Default Known Flow Node","Known Flow","271651.500000","677874.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462998","Nodes","-1462998","21.000000","33.599979","Default Known Flow Node","Known Flow","271650.875000","677596.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462823","Nodes","-1462823","21.000000","33.599979","Default Known Flow Node","Known Flow","271633.125000","677594.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-765","Nodes","-765","21.000000","40.074039","Default Known Flow Node","Known Flow","271657.625000","677905.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-748","Nodes","-748","21.000000","40.062092","Default Known Flow Node","Known Flow","271658.125000","677888.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-734","Nodes","-734","21.000000","40.264288","Default Known Flow Node","Known Flow","271679.875000","677861.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000892","Nodes","892","21.000000","40.115579","Default Known Flow Node","Known Flow","271651.250000","677828.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-714","Nodes","-714","21.000000","40.115579","Default Known Flow Node","Known Flow","271656.125000","677827.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000890","Nodes","890","21.000000","40.082089","DDS demands","Known Flow","271663.500000","677911.500000","0.000000","","","","","","-9.069999","","","","-2.750000","","","","-10.569655","-11.819999","","","","","","","D1 PROFILE","","","","I2 PROFILE","","",""
"644002-763","Nodes","-763","21.000000","40.074039","Default Known Flow Node","Known Flow","271665.875000","677900.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-751","Nodes","-751","21.000000","40.159654","Default Known Flow Node","Known Flow","271686.875000","677890.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-735","Nodes","-735","21.000000","40.264288","Default Known Flow Node","Known Flow","271693.000000","677862.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-738","Nodes","-738","21.000000","40.264288","Default Known Flow Node","Known Flow","271688.250000","677872.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-498","Nodes","-498","21.000000","33.622699","Default Known Flow Node","Known Flow","271680.125000","677564.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462547","Nodes","-1462547","21.000000","33.622699","Default Known Flow Node","Known Flow","271684.250000","677572.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-520","Nodes","-520","21.000000","36.428889","Default Known Flow Node","Known Flow","271687.375000","677600.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-524","Nodes","-524","21.000000","36.515478","Default Known Flow Node","Known Flow","271698.125000","677605.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-494","Nodes","-494","21.000000","33.622699","Default Known Flow Node","Known Flow","271698.875000","677552.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462862","Nodes","-1462862","21.000000","33.622699","Default Known Flow Node","Known Flow","271700.125000","677554.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-559","Nodes","-559","21.000000","37.050174","Default Known Flow Node","Known Flow","271706.250000","677633.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-586","Nodes","-586","21.000000","37.377092","Default Known Flow Node","Known Flow","271722.375000","677666.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-570","Nodes","-570","21.000000","37.177201","Default Known Flow Node","Known Flow","271723.750000","677642.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000708","Nodes","708","21.000000","40.313501","Default Known Flow Node","Known Flow","271714.250000","677970.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462951","Nodes","-1462951","21.000000","37.509848","Default Known Flow Node","Known Flow","271741.625000","677677.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462575","Nodes","-1462575","21.000000","33.795238","Default Known Flow Node","Known Flow","271731.250000","677534.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462669","Nodes","-1462669","21.000000","35.379705","Default Known Flow Node","Known Flow","271759.125000","677586.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-326929","Nodes","-326929","21.000000","38.234419","Default Known Flow Node","Known Flow","271820.500000","677754.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-519","Nodes","-519","21.000000","37.617742","Default Known Flow Node","Known Flow","271830.000000","677598.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
