"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)"
"64400400133010","Nodes","133010",21.000000,30.856134,"Default Known Flow Node","Known Flow",292597.215929,680706.259251,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401462870","Nodes","1462870",21.000000,30.857755,"Default Known Flow Node","Known Flow",292583.845770,680679.587429,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400134410","Nodes","134410",21.000000,30.864230,"Default Known Flow Node","Known Flow",292602.095775,680728.587442,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401462906","Nodes","1462906",21.000000,30.864230,"Default Known Flow Node","Known Flow",292600.845775,680742.712446,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001133","Nodes","1133",21.000000,29.422061,"Default Known Flow Node","Known Flow",292613.970779,680902.212489,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400134510","Nodes","134510",21.000000,28.688248,"Default Known Flow Node","Known Flow",292676.720796,680728.837442,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400141310","Nodes","141310",21.000000,28.785968,"Default Known Flow Node","Known Flow",292738.345812,680816.962466,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400149810","Nodes","149810",21.000000,29.181784,"Default Known Flow Node","Known Flow",292717.470807,680921.837495,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001496","Nodes","1496",21.000000,29.181784,"Default Known Flow Node","Known Flow",292726.095809,680919.837494,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400151010","Nodes","151010",21.000000,29.181784,"Default Known Flow Node","Known Flow",292725.970809,680937.712499,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400150710","Nodes","150710",21.000000,29.180639,"Default Known Flow Node","Known Flow",292734.220811,680933.087498,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400150310","Nodes","150310",21.000000,29.180639,"Default Known Flow Node","Known Flow",292731.595811,680930.962497,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401463138","Nodes","1463138",21.000000,28.785968,"Default Known Flow Node","Known Flow",292740.095813,680803.962462,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400145310","Nodes","145310",21.000000,29.177121,"Default Known Flow Node","Known Flow",292740.970813,680872.212481,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400144610","Nodes","144610",21.000000,29.177121,"Default Known Flow Node","Known Flow",292748.845815,680868.337480,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401463514","Nodes","1463514",21.000000,29.177121,"Default Known Flow Node","Known Flow",292740.095813,680870.087480,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400147910","Nodes","147910",21.000000,29.177121,"Default Known Flow Node","Known Flow",292748.349879,680887.585535,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400147410","Nodes","147410",21.000000,29.177121,"Default Known Flow Node","Known Flow",292753.970817,680884.712484,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400149910","Nodes","149910",21.000000,29.178860,"Default Known Flow Node","Known Flow",292748.845815,680921.837495,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400149710","Nodes","149710",21.000000,29.178860,"Default Known Flow Node","Known Flow",292750.845816,680920.087494,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400150110","Nodes","150110",21.000000,29.178860,"Default Known Flow Node","Known Flow",292742.845814,680923.837495,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400127510","Nodes","127510",21.000000,33.915403,"Default Known Flow Node","Known Flow",292748.970815,680633.712416,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000452","Nodes","452",21.000000,33.914719,"DDS demands","Known Flow",292716.595806,680639.837418,,0.000000,,,,,,-2.910000,,,,,,-2.602174,-2.910000,,"",,,,,,"D1 PROFILE",,,,,
"64400400128410","Nodes","128410",21.000000,33.915403,"Default Known Flow Node","Known Flow",292747.970815,680644.837419,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400148110","Nodes","148110",21.000000,29.177121,"Default Known Flow Node","Known Flow",292749.970816,680890.962486,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001480","Nodes","1480",21.000000,29.177121,"Default Known Flow Node","Known Flow",292756.095817,680887.712485,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400149210","Nodes","149210",21.000000,29.177121,"Default Known Flow Node","Known Flow",292762.218588,680906.588657,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400149010","Nodes","149010",21.000000,29.177121,"Default Known Flow Node","Known Flow",292766.470820,680901.462489,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400123810","Nodes","123810",21.000000,34.145659,"Default Known Flow Node","Known Flow",292790.712890,680537.086246,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001494","Nodes","1494",21.000000,29.177121,"Default Known Flow Node","Known Flow",292760.720818,680913.712492,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400128510","Nodes","128510",21.000000,33.915721,"Default Known Flow Node","Known Flow",292764.470820,680647.212420,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400129810","Nodes","129810",21.000000,33.908199,"Default Known Flow Node","Known Flow",292772.220822,680670.337426,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400129110","Nodes","129110",21.000000,33.910194,"Default Known Flow Node","Known Flow",292750.595816,680657.712423,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400123510","Nodes","123510",21.000000,34.145659,"Default Known Flow Node","Known Flow",292777.970823,680535.962390,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400147110","Nodes","147110",21.000000,29.130660,"Default Known Flow Node","Known Flow",292799.595829,680880.212483,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400126310","Nodes","126310",21.000000,33.878515,"Default Known Flow Node","Known Flow",292799.773878,680619.703369,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400125810","Nodes","125810",21.000000,33.878515,"Default Known Flow Node","Known Flow",292801.720830,680604.212408,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400126410","Nodes","126410",21.000000,33.878515,"Default Known Flow Node","Known Flow",292817.595834,680620.712413,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400125710","Nodes","125710",21.000000,33.878515,"Default Known Flow Node","Known Flow",292802.095830,680599.462407,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400125910","Nodes","125910",21.000000,33.878515,"Default Known Flow Node","Known Flow",292807.470831,680604.587408,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400126010","Nodes","126010",21.000000,33.878515,"Default Known Flow Node","Known Flow",292821.970835,680606.837409,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400137610","Nodes","137610",21.000000,33.641455,"Default Known Flow Node","Known Flow",292821.220835,680760.337451,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400147710","Nodes","147710",21.000000,29.059573,"Default Known Flow Node","Known Flow",292840.720840,680885.337485,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400147610","Nodes","147610",21.000000,29.085564,"Default Known Flow Node","Known Flow",292822.345835,680885.337485,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001687","Nodes","1687",21.000000,33.761838,"DDS demands","Known Flow",292828.470837,680700.837434,,0.000000,,,,,,-4.419999,,,,,,-3.952443,-4.419999,,"",,,,,,"D1 PROFILE",,,,,
"64400400136110","Nodes","136110",21.000000,33.658350,"Default Known Flow Node","Known Flow",292822.845835,680750.087448,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001688","Nodes","1688",21.000000,33.761838,"Default Known Flow Node","Known Flow",292792.970827,680696.837433,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001463","Nodes","1463",21.000000,29.059573,"Default Known Flow Node","Known Flow",292837.845839,680875.962482,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400145810","Nodes","145810",21.000000,29.059573,"Default Known Flow Node","Known Flow",292843.720841,680874.212482,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400146710","Nodes","146710",21.000000,29.059573,"Default Known Flow Node","Known Flow",292834.220838,680876.962482,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400143410","Nodes","143410",21.000000,28.875424,"Default Known Flow Node","Known Flow",292889.970854,680860.712478,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400143810","Nodes","143810",21.000000,28.875424,"Default Known Flow Node","Known Flow",292879.095851,680861.337478,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400143210","Nodes","143210",21.000000,28.498611,"Default Known Flow Node","Known Flow",292927.470864,680859.587478,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400143010","Nodes","143010",21.000000,28.498611,"Default Known Flow Node","Known Flow",292938.595867,680858.712477,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400133710","Nodes","133710",21.000000,33.433524,"Default Known Flow Node","Known Flow",292950.345870,680718.337439,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400144110","Nodes","144110",21.000000,28.342446,"Default Known Flow Node","Known Flow",292985.470880,680862.337478,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400143510","Nodes","143510",21.000000,28.342446,"Default Known Flow Node","Known Flow",292976.345877,680860.712478,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001181","Nodes","1181",21.000000,33.414653,"DDS demands","Known Flow",292831.470838,680549.212393,,0.000000,,,,,,-7.629999,,,,,,-6.822882,-7.629999,,"",,,,,,"D1 PROFILE",,,,,
"64400400124810","Nodes","124810",21.000000,33.414653,"Default Known Flow Node","Known Flow",292835.970839,680561.837397,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400122710","Nodes","122710",21.000000,34.397245,"Default Known Flow Node","Known Flow",292703.970803,680512.712383,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000371","Nodes","371",21.000000,26.193785,"DDS demands","Known Flow",292534.220757,680970.087508,,0.000000,,,,,,-15.160000,,,,,,-13.556343,-15.160000,,"",,,,,,"D1 PROFILE",,,,,
"64400400000636","Nodes","636",21.000000,26.199980,"Default Known Flow Node","Known Flow",292536.335672,680971.601595,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000372","Nodes","372",21.000000,26.238502,"DDS demands","Known Flow",292545.220760,680977.962510,,0.000000,-3.589999,,,,,-14.979999,,,,,,-16.605625,-18.569999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,
"64400404904542","Nodes","4904542",21.000000,26.362124,"Default Known Flow Node","Known Flow",292557.806032,680985.904672,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400404904563","Nodes","4904563",21.000000,26.176796,"Default Known Flow Node","Known Flow",292521.319642,680961.631315,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000572","Nodes","572",21.000000,29.403470,"Default Known Flow Node","Known Flow",292515.753862,680820.233031,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401463463","Nodes","1463463",21.000000,29.403470,"Default Known Flow Node","Known Flow",292512.720751,680812.337465,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401463409","Nodes","1463409",21.000000,29.403470,"Default Known Flow Node","Known Flow",292535.345757,680827.212469,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401462947","Nodes","1462947",21.000000,27.586693,"Default Known Flow Node","Known Flow",292519.720753,680898.962488,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000463","Nodes","463",21.000000,30.576258,"Default Known Flow Node","Known Flow",292518.095752,680647.212420,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401463066","Nodes","1463066",21.000000,30.576258,"Default Known Flow Node","Known Flow",292509.595750,680645.712419,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400404904584","Nodes","4904584",21.000000,26.180577,"Default Known Flow Node","Known Flow",292524.190307,680963.512927,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400404904609","Nodes","4904609",21.000000,26.183059,"Default Known Flow Node","Known Flow",292526.074939,680964.748232,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400404904555","Nodes","4904555",21.000000,26.215151,"Default Known Flow Node","Known Flow",292539.834600,680974.106509,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400404904645","Nodes","4904645",21.000000,26.227137,"Default Known Flow Node","Known Flow",292542.599392,680976.085849,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401462813","Nodes","1462813",21.000000,33.491693,"Default Known Flow Node","Known Flow",292626.970782,680567.337398,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401463094","Nodes","1463094",21.000000,34.397245,"Default Known Flow Node","Known Flow",292703.345803,680518.837385,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400124910","Nodes","124910",21.000000,33.414653,"Default Known Flow Node","Known Flow",292838.345840,680562.212397,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400124510","Nodes","124510",21.000000,33.414653,"Default Known Flow Node","Known Flow",292837.095839,680557.962396,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400123610","Nodes","123610",21.000000,33.460479,"Default Known Flow Node","Known Flow",292836.220839,680536.087390,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400124310","Nodes","124310",21.000000,33.460479,"Default Known Flow Node","Known Flow",292852.220843,680549.462393,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400124610","Nodes","124610",21.000000,33.414653,"Default Known Flow Node","Known Flow",292848.595842,680561.087396,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400122610","Nodes","122610",21.000000,33.585037,"Default Known Flow Node","Known Flow",292839.970840,680511.587383,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400327054","Nodes","327054",21.000000,33.585037,"Default Known Flow Node","Known Flow",292833.220838,680508.462382,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001108","Nodes","1108",21.000000,27.874908,"Default Known Flow Node","Known Flow",292621.595781,680988.837513,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400404904634","Nodes","4904634",21.000000,26.405047,"Default Known Flow Node","Known Flow",292562.176102,680988.662483,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000644","Nodes","644",21.000000,26.493734,"Default Known Flow Node","Known Flow",292571.205978,680994.360949,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400404904595","Nodes","4904595",21.000000,26.559999,"Default Known Flow Node","Known Flow",292577.953488,680998.619086,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400130510","Nodes","130510",21.000000,33.457483,"Default Known Flow Node","Known Flow",292981.851678,680678.072407,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400130010","Nodes","130010",21.000000,33.373448,"Default Known Flow Node","Known Flow",292989.720881,680671.462426,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001652","Nodes","5 Properties@Bowhouse Road, NA:18436",21.000000,32.859409,"DDS demands","Known Flow",292986.345880,680773.962454,,0.000000,,,,,,-0.629999,,,,,-10.060000,-9.559189,-10.690000,,"",,,,,,"D1 PROFILE",,,,,"PL-AF PROFILE"
"64400400146510","Nodes","146510",21.000000,28.338022,"Default Known Flow Node","Known Flow",293002.970884,680876.337482,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001333","Nodes","1333",21.000000,32.442966,"DDS demands","Known Flow",292993.720882,680621.587413,,0.000000,-17.540001,,,,,,,,,,,-15.684583,-17.540001,,"","C1 PROFILE",,,,,,,,,,
"64400400001075","Nodes","2 Properties@Bowhouse Road, NA:18436",21.000000,28.343654,"DDS demands","Known Flow",293109.720913,680934.837498,,0.000000,,,,,,-1.590000,,,,,-5.409999,-6.259525,-6.999999,,"",,,,,,"D1 PROFILE",,,,,"PL-AF PROFILE"
"64400400151110","Nodes","151110",21.000000,28.361874,"Default Known Flow Node","Known Flow",293112.970914,680940.337500,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001085","Nodes","1085",21.000000,30.421585,"Default Known Flow Node","Known Flow",293275.470959,680925.962496,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400150410","Nodes","150410",21.000000,30.378471,"Default Known Flow Node","Known Flow",293360.845982,680931.462497,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001086","Nodes","1086",21.000000,31.370361,"DDS demands","Known Flow",293251.595952,680822.712468,,0.000000,,,,,,-13.329999,,,,,,-11.919924,-13.329999,,"",,,,,,"D1 PROFILE",,,,,
"64400400001416","Nodes","1416",21.000000,31.425935,"DDS demands","Known Flow",293226.595945,680820.837467,,0.000000,,,,,,-15.079999,,,,,,-13.484805,-15.079999,,"",,,,,,"D1 PROFILE",,,,,
"64400400000044","Nodes","44",21.000000,30.274724,"DDS demands","Known Flow",293369.845984,680970.712508,,0.000000,,,,,,-1.469999,,,,,,-1.314500,-1.469999,,"",,,,,,"D1 PROFILE",,,,,
"64400400001094","Nodes","1094",21.000000,30.251246,"DDS demands","Known Flow",293370.095984,680980.837511,,0.000000,,,,,,-25.350000,,,,,,-22.668424,-25.350000,,"",,,,,,"D1 PROFILE",,,,,
"64400400001095","Nodes","1095",21.000000,31.094503,"Default Known Flow Node","Known Flow",293370.595984,680831.587470,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400142110","Nodes","142110",21.000000,31.094503,"Default Known Flow Node","Known Flow",293367.593541,680831.371413,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001381","Nodes","1381",21.000000,29.545405,"DDS demands","Known Flow",293433.721002,680643.337419,,0.000000,,,,,,-1.779999,,,,,,-1.591707,-1.779999,,"",,,,,,"D1 PROFILE",,,,,
"64400400001655","Nodes","1655",21.000000,29.636693,"Default Known Flow Node","Known Flow",293429.721001,680648.087420,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001081","Nodes","1081",21.000000,31.968250,"DDS demands","Known Flow",293164.720928,680752.212448,,0.000000,,,,,,-22.620000,,,,,,-20.227208,-22.620000,,"",,,,,,"D1 PROFILE",,,,,
"64400400135910","Nodes","135910",21.000000,31.753289,"Default Known Flow Node","Known Flow",293196.220937,680748.962448,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001076","Nodes","1076",21.000000,32.731124,"DDS demands","Known Flow",293029.845892,680725.462441,,0.000000,,-6.000000,,,,-12.319999,,,,,,-16.382072,-18.319999,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,
"64400400134810","Nodes","134810",21.000000,32.640054,"Default Known Flow Node","Known Flow",293045.095896,680730.587443,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001361","Nodes","1361",21.000000,30.108376,"DDS demands","Known Flow",293272.845958,680620.337413,,0.000000,,,,,,-11.530000,,,,,,-10.310332,-11.530000,,"",,,,,,"D1 PROFILE",,,,,
"64400400001359","Nodes","1359",21.000000,30.599508,"DDS demands","Known Flow",293263.220955,680693.337432,,0.000000,,,,,,-6.380000,,,,,,-5.705110,-6.380000,,"",,,,,,"D1 PROFILE",,,,,
"64400400001476","Nodes","1476",21.000000,31.300845,"Default Known Flow Node","Known Flow",293096.095910,680515.337384,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001475","Nodes","1475",21.000000,31.257789,"DDS demands","Known Flow",293149.345924,680515.462384,,0.000000,,,,,,-14.259999,,,,,,-12.751547,-14.259999,,"",,,,,,"D1 PROFILE",,,,,
"64400401463672","Nodes","1463672",21.000000,33.119206,"Default Known Flow Node","Known Flow",293005.970885,680656.712422,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400130110","Nodes","130110",21.000000,33.283103,"Default Known Flow Node","Known Flow",293003.095884,680673.587427,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401462859","Nodes","1462859",21.000000,33.138484,"Default Known Flow Node","Known Flow",293028.845891,680660.087423,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400130610","Nodes","130610",21.000000,33.138484,"Default Known Flow Node","Known Flow",293025.737799,680678.000682,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
