"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"64403000000076","Nodes","76","21.000000","31.982981","DDS demands","Known Flow","279813.250000","667004.625000","","0.000000","","","","-37.099999","","","","","","","-33.175482","-37.099999","","","","","","","D1 PROFILE","","","","","","",""
"64403000002966","Nodes","-220","21.000000","31.980577","Default Known Flow Node","Known Flow","279826.250000","667011.500000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002969","Nodes","-228","21.000000","32.024968","Default Known Flow Node","Known Flow","279818.125000","667025.625000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002844","Nodes","-1462556","21.000000","31.980577","Default Known Flow Node","Known Flow","279802.250000","667020.250000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002904","Nodes","-1462662","21.000000","31.980577","Default Known Flow Node","Known Flow","279826.875000","667030.125000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002970","Nodes","-229","21.000000","31.975419","Default Known Flow Node","Known Flow","279854.125000","667026.250000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002975","Nodes","-240","21.000000","31.926983","Default Known Flow Node","Known Flow","279876.125000","667037.625000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002930","Nodes","-1462711","21.000000","31.975419","Default Known Flow Node","Known Flow","279856.375000","666997.875000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002968","Nodes","-226","21.000000","31.926983","Default Known Flow Node","Known Flow","279883.125000","667024.250000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002830","Nodes","-1462522","21.000000","31.926983","Default Known Flow Node","Known Flow","279886.250000","667026.250000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002850","Nodes","-1462566","21.000000","31.926983","Default Known Flow Node","Known Flow","279880.875000","667023.000000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002981","Nodes","-253","21.000000","31.922508","Default Known Flow Node","Known Flow","279900.250000","667050.625000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000078","Nodes","78","21.000000","31.919171","DDS demands","Known Flow","279918.250000","667060.250000","","0.000000","","","","-8.600000","","","","","","","-7.690274","-8.600000","","","","","","","D1 PROFILE","","","","","","",""
"64403000002976","Nodes","-241","21.000000","31.922510","Default Known Flow Node","Known Flow","279906.500000","667038.375000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002854","Nodes","-1462577","21.000000","31.922510","Default Known Flow Node","Known Flow","279920.625000","667032.625000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002903","Nodes","-1462661","21.000000","31.922510","Default Known Flow Node","Known Flow","279903.625000","667036.500000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000142","Nodes","142","21.000000","32.633505","Default Known Flow Node","Known Flow","281801.722161","667499.038638","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000352","Nodes","352","21.000000","33.172651","Default Known Flow Node","Known Flow","282404.625000","667390.000000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002916","Nodes","-1462684","21.000000","33.000907","Default Known Flow Node","Known Flow","282315.125000","667433.125000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000143","Nodes","143","21.000000","33.380656","DDS demands","Known Flow","282701.621014","667225.426538","","0.000000","-2.480000","","0.000000","-1.980000","","","","","","","-3.988212","-4.460000","","","","C1 PROFILE","","C4 PROFILE","D1 PROFILE","","","","","","",""
"64403000003003","Nodes","-319","21.000000","33.425264","Default Known Flow Node","Known Flow","282710.511476","667220.536784","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000001014","Nodes","1014","21.000000","32.443294","Default Known Flow Node","Known Flow","281846.486295","667583.518790","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000363","Nodes","363","21.000000","33.284091","DDS demands","Known Flow","281985.807963","667637.961461","","0.000000","","","","-46.299998","","","","","","","-41.402286","-46.299998","","","","","","","D1 PROFILE","","","","","","",""
"64403000003012","Nodes","-420","21.000000","33.893986","Default Known Flow Node","Known Flow","281985.402495","667606.559584","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000132","Nodes","132","21.000000","30.144327","DDS demands","Known Flow","281946.250000","667819.500000","","0.000000","","","","-19.990000","","","","","","","-17.875416","-19.990000","","","","","","","D1 PROFILE","","","","","","",""
"64403000000136","Nodes","136","21.000000","30.271266","DDS demands","Known Flow","281929.783018","667748.145571","","0.000000","","","","-21.709998","","","","","","","-19.413468","-21.709998","","","","","","","D1 PROFILE","","","","","","",""
"64403000000454","Nodes","454","21.000000","28.070115","DDS demands","Known Flow","281807.935764","667957.674218","","0.000000","","","","-5.840000","","","","","","","-5.222232","-5.840000","","","","","","","D1 PROFILE","","","","","","",""
"64403000003052","Nodes","-503","21.000000","27.953483","Default Known Flow Node","Known Flow","281808.875624","667961.035803","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002858","Nodes","-1462583","21.000000","27.993005","Default Known Flow Node","Known Flow","281877.267657","667949.318463","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000003034","Nodes","-467","21.000000","30.187241","Default Known Flow Node","Known Flow","281929.546913","667835.548853","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002900","Nodes","-1462648","21.000000","30.142519","Default Known Flow Node","Known Flow","281926.497388","667821.876816","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000003032","Nodes","-465","21.000000","30.186518","Default Known Flow Node","Known Flow","281949.174466","667830.832607","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000003022","Nodes","-450","21.000000","30.255239","Default Known Flow Node","Known Flow","281997.485877","667799.347571","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000003027","Nodes","-459","21.000000","30.250102","Default Known Flow Node","Known Flow","281995.647929","667811.294233","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000003020","Nodes","-446","21.000000","30.255239","Default Known Flow Node","Known Flow","282005.125000","667795.000000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002838","Nodes","-1462543","21.000000","29.182860","Default Known Flow Node","Known Flow","282327.993011","667780.622761","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000362","Nodes","362","21.000000","29.182860","Default Known Flow Node","Known Flow","282335.875000","667775.750000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002866","Nodes","-1462600","21.000000","28.920985","Default Known Flow Node","Known Flow","282455.947989","667889.223205","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000139","Nodes","139","21.000000","28.897687","DDS demands","Known Flow","282459.054971","667889.436542","","0.000000","","","","-5.610000","","","","","","","-5.016562","-5.610000","","","","","","","D1 PROFILE","","","","","","",""
"64403000000387","Nodes","387","21.000000","35.150628","DDS demands","Known Flow","282059.577412","667661.304952","","0.000000","","","","-1.770000","","","","","","","-1.582765","-1.770000","","","","","","","D1 PROFILE","","","","","","",""
"64403000000131","Nodes","131","21.000000","30.873926","DDS demands","Known Flow","282127.747230","667734.979711","","0.000000","","","","-1.339999","","","","","","","-1.198251","-1.339999","","","","","","","D1 PROFILE","","","","","","",""
"64403000000217","Nodes","217","21.000000","30.909474","DDS demands","Known Flow","282115.193941","667728.780556","","0.000000","","","","-14.699999","","","","","","","-13.145002","-14.699999","","","","","","","D1 PROFILE","","","","","","",""
"64403000000137","Nodes","137","21.000000","31.714875","Default Known Flow Node","Known Flow","282122.625000","667723.375000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000360","Nodes","360","21.000000","29.779167","DDS demands","Known Flow","282348.265060","667845.860183","","0.000000","","-6.000000","","-32.529997","","","","","","","-34.454212","-38.529996","","","","","C2 PROFILE","","D1 PROFILE","","","","","","",""
"64403000003033","Nodes","-466","21.000000","29.669543","Default Known Flow Node","Known Flow","282354.183075","667834.154946","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000003024","Nodes","-454","21.000000","31.006387","Default Known Flow Node","Known Flow","282268.076459","667806.060638","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000361","Nodes","361","21.000000","29.182860","DDS demands","Known Flow","282352.894442","667794.353330","","0.000000","","-6.000000","","-7.020000","","","","","","","-11.642716","-13.020000","","","","","C2 PROFILE","","D1 PROFILE","","","","","","",""
"64403000003018","Nodes","-443","21.000000","29.182860","Default Known Flow Node","Known Flow","282346.041882","667785.845413","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002852","Nodes","-1462571","21.000000","29.093292","Default Known Flow Node","Known Flow","282331.141963","667760.884208","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000350","Nodes","350","21.000000","29.103134","DDS demands","Known Flow","282435.080988","667880.710717","","0.000000","","","-3.569999","-2.369999","","","","","","","-5.311653","-5.939999","","","","","","C4 PROFILE","D1 PROFILE","","","","","","",""
"64403000002832","Nodes","-1462527","21.000000","29.103134","Default Known Flow Node","Known Flow","282437.668707","667881.005209","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000003021","Nodes","-447","21.000000","30.285111","Default Known Flow Node","Known Flow","282018.928606","667795.875891","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
