"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"64304500224985","Nodes","-224985","21.000000","29.099791","Default Known Flow Node","Known Flow","306908.599668","668094.709004","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500224973","Nodes","-224973","21.000000","28.873467","Default Known Flow Node","Known Flow","306869.974658","668101.459006","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500224990","Nodes","-224990","21.000000","29.215349","Default Known Flow Node","Known Flow","306950.599680","668078.709000","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500224993","Nodes","-224993","21.000000","29.215349","Default Known Flow Node","Known Flow","306980.724688","668099.834006","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500224991","Nodes","-224991","21.000000","29.174105","Default Known Flow Node","Known Flow","306959.474682","668061.833995","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500002139","Nodes","2139","21.000000","29.108247","DDS demands","Known Flow","306959.099682","668039.083989","","0.000000","","","","","","","-5.899999","","","","","","","","-5.275885","-5.899999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500224992","Nodes","-224992","21.000000","29.174105","Default Known Flow Node","Known Flow","306966.974684","668065.708996","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500365992","Nodes","-365992","21.000000","26.883718","Default Known Flow Node","Known Flow","306588.349581","668179.584027","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500000246","Nodes","246,","21.000000","26.883920","DDS demands","Known Flow","306589.610319","668179.965129","","0.000000","","","","-9.760000","","","","","","","","","","","-8.727566","-9.760000","","","","","","C4 PROFILE","","","","","","","","","",""
"64304500302774","Nodes","-302774,","21.000000","26.473550","DDS demands","Known Flow","306544.474569","668271.459052","","0.000000","-24.999999","","","","","","","","","","","","","","-22.355447","-24.999999","","","C1 PROFILE","","","","","","","","","","","","",""
"64304500307141","Nodes","-307141","21.000000","25.415522","Default Known Flow Node","Known Flow","306578.099578","668137.334016","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500307142","Nodes","-307142","21.000000","25.415522","Default Known Flow Node","Known Flow","306578.974579","668141.084017","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500000344","Nodes","344","21.000000","31.235340","DDS demands","Known Flow","307229.099755","668006.458980","","0.000000","","","","","","","-15.850000","","","","","","","","-14.173353","-15.850000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500000334","Nodes","334","21.000000","31.721543","DDS demands","Known Flow","307122.099726","668040.958990","","0.000000","","","","","","","-6.969999","","","","","","","","-6.232698","-6.969999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500000335","Nodes","335","21.000000","31.586115","DDS demands","Known Flow","307172.849740","668073.958999","","0.000000","","","","","","","-7.489999","","","","","","","","-6.697691","-7.489999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500224995","Nodes","-224995","21.000000","31.462470","Default Known Flow Node","Known Flow","307199.599747","668040.708989","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500002286","Nodes","2286","21.000000","30.269419","DDS demands","Known Flow","307406.349804","668028.958986","","0.000000","","","","","","","-6.579999","","","","","","","","-5.883953","-6.579999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500225001","Nodes","-225001","21.000000","30.398208","Default Known Flow Node","Known Flow","307374.099795","668031.333987","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500224997","Nodes","-224997","21.000000","31.563091","Default Known Flow Node","Known Flow","307216.099752","668273.084053","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500000338","Nodes","338","21.000000","31.656675","DDS demands","Known Flow","307122.474726","668201.459033","","0.000000","-12.390000","","","","","","-6.789999","","","","","","","","-17.151099","-19.180000","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","",""
"64304500000337","Nodes","337","21.000000","31.623194","DDS demands","Known Flow","307144.349732","668139.584016","","0.000000","","","","","","","-16.389999","","","","","","","","-14.656231","-16.389999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500000339","Nodes","339","21.000000","31.516067","DDS demands","Known Flow","307254.974763","668222.334039","","0.000000","","","","","","","-18.000000","","","","","","","","-16.095922","-18.000000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500224996","Nodes","-224996","21.000000","31.569381","Default Known Flow Node","Known Flow","307200.974748","668182.334028","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500000340","Nodes","340","21.000000","31.436053","DDS demands","Known Flow","307293.474773","668171.334025","","0.000000","","","","","","","-17.100000","","","","","","","","-15.291126","-17.100000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002436","Nodes","2436","21.000000","31.179964","Default Known Flow Node","Known Flow","307340.849786","668113.834009","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500000336","Nodes","336","21.000000","31.561480","DDS demands","Known Flow","307182.224743","668090.209003","","0.000000","","","","","","","-1.789999","","","","","","","","-1.600649","-1.789999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500000341","Nodes","341","21.000000","31.540338","DDS demands","Known Flow","307213.099751","668111.959009","","0.000000","","","","","","","-12.489999","","","","","","","","-11.168782","-12.489999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500224998","Nodes","-224998","21.000000","31.532737","Default Known Flow Node","Known Flow","307249.599761","668140.459017","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500224999","Nodes","-224999","21.000000","31.378531","Default Known Flow Node","Known Flow","307252.849762","668059.333995","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500000342","Nodes","342","21.000000","31.366977","DDS demands","Known Flow","307273.349768","668074.333999","","0.000000","","","","","","","-15.479999","","","","","","","","-13.842492","-15.479999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500000343","Nodes","343","21.000000","31.279077","DDS demands","Known Flow","307289.724772","668052.583993","","0.000000","","","","","","","-3.520000","","","","","","","","-3.147647","-3.520000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500225000","Nodes","-225000","21.000000","31.279103","Default Known Flow Node","Known Flow","307279.849769","668046.083991","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500221476","Nodes","-221476","21.000000","26.656957","Default Known Flow Node","Known Flow","301937.598316","668946.084236","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500001611","Nodes","1611","21.000000","26.656957","DDS demands","Known Flow","301954.473320","668960.834240","","0.000000","","","","","","","-18.649999","","","","","","","","-16.677163","-18.649999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500001612","Nodes","1612","21.000000","28.428012","DDS demands","Known Flow","301981.723328","668858.459212","","0.000000","","","","","","","-11.319999","","","","","","","","-10.122546","-11.319999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500001613","Nodes","1613","21.000000","28.004052","DDS demands","Known Flow","301983.348328","668894.084222","","0.000000","","","","","","","-13.120000","","","","","","","","-11.732139","-13.120000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500001610","Nodes","1610","21.000000","27.687699","DDS demands","Known Flow","301920.598311","668910.459226","","0.000000","","","","","","","-9.119999","","","","","","","","-8.155266","-9.119999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500221477","Nodes","-221477","21.000000","26.656957","Default Known Flow Node","Known Flow","301960.723322","668966.459241","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500003031","Nodes","3031","21.000000","27.358968","DDS demands","Known Flow","301881.848300","668996.209249","","0.000000","","","","","","","-10.939999","","","","","","","","-9.782743","-10.939999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500299943","Nodes","-299943","21.000000","21.886499","Default Known Flow Node","Known Flow","301970.598325","668708.959171","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500002499","Nodes","2499","21.000000","21.993234","DDS demands","Known Flow","301953.348320","668733.459178","","0.000000","","","","","","","-3.049999","","","","","","","","-2.727364","-3.049999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500299942","Nodes","-299942","21.000000","21.886499","Default Known Flow Node","Known Flow","301958.723321","668702.084169","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500224170","Nodes","-224170","21.000000","24.451810","Default Known Flow Node","Known Flow","302068.339362","668494.981701","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500221485","Nodes","-221485","21.000000","24.382259","Default Known Flow Node","Known Flow","302090.098357","668503.584115","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500001614","Nodes","1614","21.000000","30.041916","DDS demands","Known Flow","302043.098344","668890.834221","","0.000000","","","","","","","-8.689999","","","","","","","","-7.770753","-8.689999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500000028","Nodes","28","21.000000","26.619291","DDS demands","Known Flow","302366.098432","668780.084191","","0.000000","","","","","","","-10.719999","","","","","","","","-9.586015","-10.719999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500000027","Nodes","27","21.000000","25.178719","DDS demands","Known Flow","302242.464973","668735.654047","","0.000000","","","","","","","-9.390000","","","","","","","","-8.396706","-9.390000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500000001","Nodes","East Glen Avenue DG, Clocked, Site ID 5869","21.000000","28.000000","Default Known Pressure Node","Known Pressure","302416.348446","668855.959211","","999998.967025","","","","","","","","","","","","","","","469.444507","524.977744","","","","","","","","","","","","","","","",""
