"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(TT)"
"64401000016523","Nodes","-4904552","21.000000","28.250177","Default Known Flow Node","Known Flow","288546.632212","693562.336778","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000000350","Nodes","350","21.000000","29.330187","DDS demands","Known Flow","288813.719744","693334.840872","","0.000000","-5.400000","","","","","","-10.869999","","","","","","","-14.548924","-16.269999","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","",""
"64401000000139","Nodes","139","21.000000","33.035820","Default Known Flow Node","Known Flow","288948.271613","694099.070745","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016092","Nodes","-1463696","21.000000","33.017785","Default Known Flow Node","Known Flow","288801.591673","694143.804928","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016050","Nodes","-1463627","21.000000","33.114806","Default Known Flow Node","Known Flow","288660.167703","694567.519208","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016104","Nodes","-1476","21.000000","33.501363","Default Known Flow Node","Known Flow","288654.070701","694629.549225","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001000","Nodes","Logger 9162, 5 Dunvegan Court","21.000000","27.098169","Val Log Cath","Known Flow","289077.100952","692648.113409","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016551","Nodes","-4904643","21.000000","25.509620","Default Known Flow Node","Known Flow","288997.566285","692591.448944","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016521","Nodes","-4904540","21.000000","25.903816","Default Known Flow Node","Known Flow","289003.562261","692583.311434","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001505","Nodes","1505","21.000000","27.331677","DDS demands","Known Flow","289312.972575","692550.400346","","0.000000","","","","","","","-0.600000","","","","","","","-0.536530","-0.600000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000002578","Nodes","2578","21.000000","27.891200","Default Known Flow Node","Known Flow","289606.469960","692619.965678","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000013757","Nodes","","21.000000","27.153881","Default Known Flow Node","Known Flow","289325.222884","692459.239634","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000000302","Nodes","Logger 9110, Behind 3 Gaberston Avenue","21.000000","25.150926","Val Log Post","Known Flow","289477.285908","693077.001582","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000002038","Nodes","2038","21.000000","25.167424","Default Known Flow Node","Known Flow","289453.094918","693116.215813","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000000325","Nodes","325","21.000000","25.135011","DDS demands","Known Flow","289511.878649","693086.043618","","0.000000","","","","","","","-15.189999","","","","","","","-13.583169","-15.189999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000001936","Nodes","1936","21.000000","25.137806","DDS demands","Known Flow","289488.290995","693182.267593","","0.000000","","","","","","","-0.899999","","","","","","","-0.804796","-0.899999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000000545","Nodes","545","21.000000","25.224802","Default Known Flow Node","Known Flow","289408.582303","692809.299678","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001520","Nodes","1520","21.000000","24.895461","DDS demands","Known Flow","289429.365057","692836.901844","","0.000000","","","","","","","-21.500000","","","","","","","-19.225685","-21.500000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000016550","Nodes","-4904640","21.000000","27.049839","Default Known Flow Node","Known Flow","289140.719833","692939.215765","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016535","Nodes","-4904589","21.000000","27.006525","Default Known Flow Node","Known Flow","289173.602546","692913.760687","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000000344","Nodes","344","21.000000","25.500938","DDS demands","Known Flow","289010.283767","693267.591655","","0.000000","","","","","","","-8.029999","","","","","","","-7.180569","-8.029999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000016174","Nodes","-1730","21.000000","25.140346","Default Known Flow Node","Known Flow","289487.846928","693184.423831","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016143","Nodes","-1614","21.000000","24.902195","Default Known Flow Node","Known Flow","289434.998818","692870.978953","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016140","Nodes","-1605","21.000000","24.896433","Default Known Flow Node","Known Flow","289498.344931","692858.090743","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016181","Nodes","-1740","21.000000","27.166791","Default Known Flow Node","Known Flow","289192.109847","693205.060837","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000000336","Nodes","336","21.000000","26.207008","DDS demands","Known Flow","289217.575058","693338.098975","","0.000000","","","","","","","-10.580000","","","","","","","-9.460826","-10.580000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000013493","Nodes","","21.000000","29.577904","Default Known Flow Node","Known Flow","289032.786804","693458.808906","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015972","Nodes","-1463417","21.000000","25.788515","Default Known Flow Node","Known Flow","289136.521441","693366.973935","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015592","Nodes","-1462474","21.000000","25.938801","Default Known Flow Node","Known Flow","289162.238914","693375.470801","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016241","Nodes","-1842","21.000000","25.933664","Default Known Flow Node","Known Flow","289238.150354","693473.002326","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014085","Nodes","","21.000000","26.106364","DDS demands","Known Flow","289238.144860","693471.107909","","0.000000","","","","","","","-3.960000","","","","","","","-3.541102","-3.960000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000016223","Nodes","-1817","21.000000","27.439011","Default Known Flow Node","Known Flow","289372.501786","693386.448854","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016556","Nodes","-4904653","21.000000","33.355972","Default Known Flow Node","Known Flow","288968.571449","693623.034786","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001594","Nodes","1594","21.000000","35.304886","DDS demands","Known Flow","289042.844807","693774.465992","","0.000000","-3.280000","","","","","","-6.269999","","","","","","","-8.539781","-9.549999","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","",""
"64401000016567","Nodes","-4904706","21.000000","37.823353","Default Known Flow Node","Known Flow","289388.221790","693860.525761","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000002071","Nodes","2071","21.000000","37.823353","Default Known Flow Node","Known Flow","289401.969905","693835.966009","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016548","Nodes","-4904633","21.000000","28.029394","Default Known Flow Node","Known Flow","289479.460283","693702.537307","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001661","Nodes","1661","21.000000","28.029394","Default Known Flow Node","Known Flow","289506.594933","693703.465973","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016533","Nodes","-4904582","21.000000","30.201629","Default Known Flow Node","Known Flow","289410.869650","693614.531579","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016555","Nodes","-4904652","21.000000","30.201629","Default Known Flow Node","Known Flow","289420.877955","693577.033795","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016547","Nodes","-4904631","21.000000","30.201629","Default Known Flow Node","Known Flow","289422.144565","693572.288229","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016247","Nodes","-1853","21.000000","30.158351","Default Known Flow Node","Known Flow","289428.969912","693546.715930","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016531","Nodes","-4904579","21.000000","30.176349","Default Known Flow Node","Known Flow","289417.033643","693539.418385","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000000318","Nodes","318","21.000000","27.010423","DDS demands","Known Flow","289329.345384","693318.714484","","0.000000","","","","","","","-5.090000","","","","","","","-4.551569","-5.090000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000015503","Nodes","-1246","21.000000","30.071733","Default Known Flow Node","Known Flow","288996.596966","693499.493250","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014074","Nodes","","21.000000","30.016299","DDS demands","Known Flow","288997.663795","693503.760918","","0.000000","","","","","","","-2.679999","","","","","","","-2.396503","-2.679999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000000332","Nodes","332","21.000000","25.189986","DDS demands","Known Flow","289234.821794","693483.226751","","0.000000","","","","","","","-7.380000","","","","","","","-6.599328","-7.380000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000001606","Nodes","P08120085, Mar Place Sauchie CSEP, 16.15","24.000000","34.949809","CSEP DDS Matched","Known Flow","289234.006142","694038.320877","","0.000000","","","","","","","","-16.149999","","","","","","-14.441618","-16.149999","","","","","","","","","","","DC PROFILE","","","","","",""
