"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"96113606802256","Nodes","6802256","21.000000","26.769626","DDS demands","Known Flow","558486.165000","138792.195000","0.000000","","-49.689998","-2.779999","","","-40.189996","","","","","","","","-82.858223","-92.659992","","","","C2 PROFILE","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"96113600001822","Nodes","-1822","21.000000","26.906095","Default Known Flow Node","Known Flow","558501.790000","138811.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606802289","Nodes","6802289","21.000000","32.182951","DDS demands","Known Flow","558801.540000","139061.320000","0.000000","","","","","","-49.379998","","","","","","","","-44.156478","-49.379998","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600001914","Nodes","-1914","21.000000","31.471209","Default Known Flow Node","Known Flow","558700.165000","139083.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001893","Nodes","1893","21.000000","29.966622","DDS demands","Known Flow","558390.790000","139023.445000","0.000000","-13.199999","","","","","","","","","","","","","-11.803675","-13.199999","","","C1 PROFILE","","","","","","","","","","","","",""
"96113606802258","Nodes","6802258","21.000000","28.899631","DDS demands","Known Flow","558792.790000","138690.070000","0.000000","","","","","","-34.900002","","","","","","","","-31.208206","-34.900002","","","","","","","","D1 PROFILE","","","","","","","",""
"96113606802346","Nodes","6802346","21.000000","28.913493","Default Known Flow Node","Known Flow","558798.915000","138698.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001929","Nodes","-1929","21.000000","30.939016","Default Known Flow Node","Known Flow","558588.665000","139105.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001911","Nodes","1911","21.000000","29.190358","DDS demands","Known Flow","558342.290000","139080.320000","0.000000","-11.669999","-44.500000","","-1.940000","","-1.919999","","","","","","","","-53.679902","-60.030001","","","C1 PROFILE","C2 PROFILE","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96113600001939","Nodes","1939","21.000000","29.362522","DDS demands","Known Flow","558378.665000","139121.320000","0.000000","","","","","","-1.059999","","","","","","","","-0.947870","-1.059999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600001746","Nodes","-1746","21.000000","28.432888","Default Known Flow Node","Known Flow","558269.290000","138653.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606802306","Nodes","6802306","21.000000","28.432888","Default Known Flow Node","Known Flow","558277.415000","138638.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001818","Nodes","-1818","21.000000","26.906095","Default Known Flow Node","Known Flow","558509.415000","138807.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001793","Nodes","-1793","21.000000","26.950331","Default Known Flow Node","Known Flow","558539.415000","138780.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001815","Nodes","-1815","21.000000","27.645218","Default Known Flow Node","Known Flow","558378.165000","138804.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606802271","Nodes","6802271","21.000000","32.649255","DDS demands","Known Flow","558860.665000","139047.570000","0.000000","","","","","","-37.209999","","","","","","","","-33.273847","-37.209999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600001885","Nodes","-1885","21.000000","29.942443","Default Known Flow Node","Known Flow","558380.540000","139006.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606802274","Nodes","6802274","21.000000","31.496528","DDS demands","Known Flow","558706.290000","139082.695000","0.000000","-22.370001","0.000000","","","","-9.540000","","","","","","","","-28.534494","-31.910002","","","C1 PROFILE","C2 PROFILE","","","","D1 PROFILE","","","","","","","",""
"96113606802252","Nodes","6802252","21.000000","29.519703","DDS demands","Known Flow","558255.415000","138872.820000","0.000000","-26.459999","","","-11.530000","","-53.779996","","","","","","","","-82.062375","-91.769996","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96113600001850","Nodes","-1850","21.000000","29.492551","Default Known Flow Node","Known Flow","558262.665000","138867.945000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606802257","Nodes","6802257","21.000000","27.158262","DDS demands","Known Flow","558400.540000","138787.820000","0.000000","-1.429999","","-9.209999","0.000000","","-80.669999","","","","","","","","-81.651032","-91.310001","","","C1 PROFILE","","C3 PROFILE","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96113600001782","Nodes","-1782","21.000000","27.661733","Default Known Flow Node","Known Flow","558322.415000","138760.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606802317","Nodes","6802317","21.000000","27.569943","DDS demands","Known Flow","558593.790000","138864.820000","0.000000","","","","","","-16.139999","","","","","","","","-14.432676","-16.139999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113606802349","Nodes","6802349","21.000000","27.853795","DDS demands","Known Flow","558633.665000","138859.570000","0.000000","","","","","","-22.020000","","","","","","","","-19.690679","-22.020000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113606802250","Nodes","6802250","21.000000","29.715649","DDS demands","Known Flow","558296.415000","138913.820000","0.000000","","","","-18.870000","","-9.239999","","","","","","","","-25.136464","-28.110000","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96113600001863","Nodes","-1863","21.000000","29.780196","DDS demands","Known Flow","558329.290000","138939.070000","0.000000","","","","-5.199999","","-6.320000","","","","","","","","-10.301389","-11.519999","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96113600001841","Nodes","-1841","21.000000","28.986072","Default Known Flow Node","Known Flow","558288.540000","138857.945000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001795","Nodes","Brewhouse Hotel, 1 Warwick Park, Tunbridge Wells TN2 5TA","21.000000","26.494386","Default Known Flow Node","Known Flow","558223.040000","138782.570000","0.000000","","","","","","","","","","","-23.099999","","","-20.656432","-23.099999","","","","","","","","","","","","","PL-AF PROFILE","","",""
"96113600012433","Nodes","","21.000000","26.143469","Default Known Flow Node","Known Flow","558250.631944","138754.800079","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001778","Nodes","-1778","21.000000","28.486292","Default Known Flow Node","Known Flow","558201.540000","138758.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606802253","Nodes","6802253","21.000000","26.111626","DDS demands","Known Flow","558252.915000","138752.570000","0.000000","-6.000000","","-4.559999","-8.079999","","-29.889999","","","","","","","","-43.396394","-48.529997","","","C1 PROFILE","","C3 PROFILE","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96113600001951","Nodes","-1951","21.000000","29.278267","Default Known Flow Node","Known Flow","558335.665000","139140.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001944","Nodes","-1944","21.000000","29.278267","Default Known Flow Node","Known Flow","558352.540000","139129.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001942","Nodes","-1942","21.000000","29.190358","Default Known Flow Node","Known Flow","558321.165000","139122.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001943","Nodes","-1943","21.000000","29.278267","Default Known Flow Node","Known Flow","558325.790000","139128.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600012442","Nodes","","21.000000","25.328216","Default Known Flow Node","Known Flow","558475.752365","138556.198902","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600012253","Nodes","","21.000000","25.287038","Default Known Flow Node","Known Flow","558480.755124","138565.647915","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001848","Nodes","-1848","21.000000","30.257553","Default Known Flow Node","Known Flow","558785.290000","138866.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001899","Nodes","-1899","21.000000","32.483607","Default Known Flow Node","Known Flow","558860.665000","139035.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001946","Nodes","-1946","21.000000","29.571084","Default Known Flow Node","Known Flow","558407.415000","139131.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600012449","Nodes","","21.000000","30.721937","Default Known Flow Node","Known Flow","558559.455230","139124.999048","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001950","Nodes","-1950","21.000000","30.721937","Default Known Flow Node","Known Flow","558561.040000","139136.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001934","Nodes","-1934","21.000000","30.721937","DDS demands","Known Flow","558557.415000","139111.570000","0.000000","","","","-11.239999","","-4.150000","","","","","","","","-13.762013","-15.389999","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96113606803048","Nodes","6803048","21.000000","31.470878","DDS demands","Known Flow","558473.415000","139604.570000","0.000000","-48.790001","","","-38.990000","","-48.849998","","","","","","","","-122.176993","-136.629996","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96113600002062","Nodes","-2062","21.000000","31.368596","Default Known Flow Node","Known Flow","558471.415000","139581.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002048","Nodes","-2048","21.000000","27.471354","Default Known Flow Node","Known Flow","558278.540000","139552.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002049","Nodes","-2049","21.000000","27.738118","Default Known Flow Node","Known Flow","558314.227500","139553.132500","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001960","Nodes","1960","21.000000","28.903782","DDS demands","Known Flow","558410.290000","139215.195000","0.000000","-5.189999","","","","","","","","","","","","","-4.640990","-5.189999","","","C1 PROFILE","","","","","","","","","","","","",""
