"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"96108600414791","Nodes","","21.000000","22.502783","Default Known Flow Node","Known Flow","611217.628503","166730.540760","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414431","Nodes","","21.000000","22.355984","Default Known Flow Node","Known Flow","611265.907485","166792.295596","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502076","Nodes","5502076","21.000000","22.355908","DDS demands","Known Flow","611276.685000","166775.320000","0.000000","","","","","","-14.449999","","","","","","","","","-12.921448","-14.449999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108600414451","Nodes","","21.000000","22.483274","Default Known Flow Node","Known Flow","611229.887476","166743.507582","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414461","Nodes","","21.000000","22.483274","Default Known Flow Node","Known Flow","611228.695475","166745.705583","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600413671","Nodes","","21.000000","22.355908","Default Known Flow Node","Known Flow","611231.057476","166871.822617","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502079","Nodes","5502079","21.000000","30.474552","DDS demands","Known Flow","611545.935000","166521.445000","0.000000","","","","","","-27.239999","","","","","","","","","-24.358494","-27.239999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108600414511","Nodes","","21.000000","22.511277","Default Known Flow Node","Known Flow","611219.272650","166731.309420","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502071","Nodes","5502071","21.000000","22.528792","DDS demands","Known Flow","611222.810000","166728.445000","0.000000","","","","","","-6.480000","","","","","","","","","-5.794532","-6.480000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108600414561","Nodes","","21.000000","22.483274","Default Known Flow Node","Known Flow","611216.381472","166740.044581","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414591","Nodes","","21.000000","27.875354","Default Known Flow Node","Known Flow","611461.184376","166665.937465","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414581","Nodes","","21.000000","27.921471","Default Known Flow Node","Known Flow","611464.061539","166667.725562","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502278","Nodes","","21.000000","22.928134","DDS demands","Known Flow","611261.307484","166654.947558","0.000000","","","","","","-0.649999","","","","","","","","","-0.581241","-0.649999","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-2704151","Nodes","-270415","21.000000","22.444198","Default Known Flow Node","Known Flow","611448.560000","166526.195000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414651","Nodes","","21.000000","22.483274","Default Known Flow Node","Known Flow","611213.474471","166738.708581","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2704911","Nodes","-270491","21.000000","29.682032","Default Known Flow Node","Known Flow","611620.560000","166694.945000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414741","Nodes","","21.000000","22.355908","Default Known Flow Node","Known Flow","611233.682477","166874.072618","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502084","Nodes","5502084","21.000000","27.826301","DDS demands","Known Flow","611525.810000","166886.820000","0.000000","","","","","","-18.770000","","","","","","","","","-16.784470","-18.770000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108600414121","Nodes","","21.000000","27.990285","Default Known Flow Node","Known Flow","611534.890558","166883.404620","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502280","Nodes","","21.000000","22.855172","DDS demands","Known Flow","611249.363443","166677.184599","0.000000","","","","","","-1.700000","","","","","","","","","-1.520170","-1.700000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108605502075","Nodes","5502075","21.000000","22.394838","DDS demands","Known Flow","611234.122500","166851.085625","0.000000","","","","","","-6.849999","","","","","","","","","-6.125392","-6.849999","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-2704571","Nodes","-270457","21.000000","28.669948","Default Known Flow Node","Known Flow","611548.452019","166673.093456","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414851","Nodes","","21.000000","22.355908","Default Known Flow Node","Known Flow","611286.807491","166862.947615","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414861","Nodes","","21.000000","30.327664","Default Known Flow Node","Known Flow","611519.210554","166516.164521","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414721","Nodes","","21.000000","30.327664","Default Known Flow Node","Known Flow","611542.789561","166519.964522","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414881","Nodes","","21.000000","29.796470","DDS demands","Known Flow","611874.143651","166797.529597","0.000000","","","","","","-1.059999","","","","","","","","","-0.947870","-1.059999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108600414901","Nodes","","21.000000","22.435521","Default Known Flow Node","Known Flow","611193.629466","166715.281575","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414921","Nodes","","21.000000","22.435521","Default Known Flow Node","Known Flow","611194.741466","166712.411574","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414911","Nodes","","21.000000","22.435521","Default Known Flow Node","Known Flow","611200.534468","166711.150574","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414931","Nodes","","21.000000","22.435521","Default Known Flow Node","Known Flow","611193.694466","166707.490573","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414981","Nodes","","21.000000","28.012616","Default Known Flow Node","Known Flow","611858.250646","166898.260624","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414991","Nodes","","21.000000","28.012616","Default Known Flow Node","Known Flow","611771.401623","166894.110623","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600415021","Nodes","","21.000000","24.248091","DDS demands","Known Flow","611484.642545","167185.182703","0.000000","","","","","","-3.790000","","","","","","","","","-3.389085","-3.790000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108600415031","Nodes","","21.000000","24.248091","Default Known Flow Node","Known Flow","611471.202541","167184.589702","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600415041","Nodes","","21.000000","26.130208","Default Known Flow Node","Known Flow","611394.177520","167049.448666","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600415051","Nodes","","21.000000","26.122909","DDS demands","Known Flow","611393.342520","167049.711666","0.000000","","","","","","-0.939999","","","","","","","","","-0.840564","-0.939999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108600415061","Nodes","","21.000000","26.122909","Default Known Flow Node","Known Flow","611393.218520","167047.715665","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600415101","Nodes","","21.000000","25.349637","Default Known Flow Node","Known Flow","611322.002501","167071.626672","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2629771","Nodes","-262977","21.000000","25.537411","Default Known Flow Node","Known Flow","611508.935000","167066.070000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600415141","Nodes","","21.000000","26.079417","Default Known Flow Node","Known Flow","611399.488522","167049.461666","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502108","Nodes","5502108","21.000000","25.951479","DDS demands","Known Flow","611399.459347","167051.123079","0.000000","","","-6.710000","","","-40.539999","","","","","","","","","-42.251796","-47.249999","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","","",""
"96108605502112","Nodes","5502112","21.000000","23.489644","DDS demands","Known Flow","611657.778229","167218.603146","0.000000","","","-30.400000","","","-8.329999","","","","","","","","","-34.633059","-38.730000","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","","",""
"96108600415241","Nodes","","21.000000","23.543571","Default Known Flow Node","Known Flow","611578.946570","167209.697709","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600415251","Nodes","","21.000000","23.543571","Default Known Flow Node","Known Flow","611578.957570","167208.599709","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600415631","Nodes","","21.000000","25.787309","DDS demands","Known Flow","611513.078081","167051.258484","0.000000","","","","","","-3.530000","","","","","","","","","-3.156589","-3.530000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108605502090","Nodes","5502090","21.000000","27.759103","DDS demands","Known Flow","611579.685910","166949.915417","0.000000","","","","","","-37.810002","","","","","","","","","-33.810382","-37.810002","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108600415331","Nodes","","21.000000","24.605691","Default Known Flow Node","Known Flow","611245.748480","167174.125700","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
