"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"62500900000694","Nodes","694","21.000000","28.461764","DDS demands","Known Flow","233463.454684","632465.699309","","0.000000","","","","","-8.239999","","","","","","","-7.368355","-8.239999","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000682","Nodes","682","21.000000","37.549498","DDS demands","Known Flow","233060.454574","632951.199441","","0.000000","","","","","-21.370000","","","","","","","-19.109437","-21.370000","","","","","","","","D1 PROFILE","","","","","","",""
"625009-1462721","Nodes","-1462721","21.000000","36.589804","Default Known Flow Node","Known Flow","233090.579582","632889.449425","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462944","Nodes","-1462944","21.000000","28.522179","Default Known Flow Node","Known Flow","233277.954633","632553.949333","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462852","Nodes","-1462852","21.000000","28.478856","Default Known Flow Node","Known Flow","233262.079629","632565.699336","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000431","Nodes","431","21.000000","37.710310","DDS demands","Known Flow","233197.579611","632996.949454","","0.000000","","","","","-10.260000","","","","","","","-9.174676","-10.260000","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000432","Nodes","432","21.000000","37.658924","DDS demands","Known Flow","233275.829633","632997.699454","","0.000000","","","","","-2.779999","","","","","","","-2.485925","-2.779999","","","","","","","","D1 PROFILE","","","","","","",""
"625009-1462899","Nodes","-1462899","21.000000","37.710310","Default Known Flow Node","Known Flow","233223.579619","632982.824450","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000644","Nodes","644","21.000000","29.797777","DDS demands","Known Flow","233487.954690","632661.824363","","0.000000","","-5.719999","","","-4.480000","","","","","","","-9.121021","-10.199999","","","","","C2 PROFILE","","","D1 PROFILE","","","","","","",""
"62500900000645","Nodes","645","21.000000","29.773639","DDS demands","Known Flow","233544.329706","632790.949398","","0.000000","","","","","-13.619999","","","","","","","-12.179247","-13.619999","","","","","","","","D1 PROFILE","","","","","","",""
"625009-1462781","Nodes","-1462781","21.000000","26.932865","Default Known Flow Node","Known Flow","233507.954696","632742.074384","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000643","Nodes","643","21.000000","29.841037","DDS demands","Known Flow","233522.204700","632625.824353","","0.000000","","","","","-1.109999","","","","","","","-0.992581","-1.109999","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000646","Nodes","646","21.000000","29.773452","DDS demands","Known Flow","233529.954702","632781.949395","","0.000000","","","","","-1.200000","","","","","","","-1.073061","-1.200000","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000647","Nodes","647","21.000000","29.805534","DDS demands","Known Flow","233590.829718","632815.699404","","0.000000","","","","","-4.449999","","","","","","","-3.979269","-4.449999","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000650","Nodes","650","21.000000","29.645786","DDS demands","Known Flow","233601.954721","632786.824397","","0.000000","","","","","-3.569999","","","","","","","-3.192357","-3.569999","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000637","Nodes","637","21.000000","29.686171","DDS demands","Known Flow","233627.068224","632749.065433","","0.000000","","","","","-12.879999","","-48.220002","","","","","-11.517526","-12.879999","","","","","","","","D1 PROFILE","","DM PROFILE","","","","",""
"62500900000635","Nodes","635","21.000000","29.843540","DDS demands","Known Flow","233533.204703","632615.574350","","0.000000","","","","","-6.229999","","","","","","","-5.570977","-6.229999","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000636","Nodes","636","21.000000","29.804104","DDS demands","Known Flow","233565.704712","632639.074356","","0.000000","","","","","-15.250000","","","","","","","-13.636823","-15.250000","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000590","Nodes","590","21.000000","30.136556","DDS demands","Known Flow","233672.454741","632628.449354","","0.000000","","","","","-8.420000","","","","","","","-7.529314","-8.420000","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000801","Nodes","801","21.000000","30.134819","Default Known Flow Node","Known Flow","233693.954746","632641.699357","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000608","Nodes","608","21.000000","30.129972","DDS demands","Known Flow","233653.954736","632697.324372","","0.000000","","","","","-6.869999","","","","","","","-6.143277","-6.869999","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000589","Nodes","589","21.000000","30.112856","DDS demands","Known Flow","233626.454728","632606.824348","","0.000000","","","","","-4.130000","","","","","","","-3.693120","-4.130000","","","","","","","","D1 PROFILE","","","","","","",""
"625009-938","Nodes","-938","21.000000","30.037539","Default Known Flow Node","Known Flow","233561.704711","632584.574342","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000588","Nodes","588","21.000000","30.078571","DDS demands","Known Flow","233573.954714","632569.824338","","0.000000","","","","","-5.219999","","","","","","","-4.667817","-5.219999","","","","","","","","D1 PROFILE","","","","","","",""
"625009-1462876","Nodes","-1462876","21.000000","30.129972","Default Known Flow Node","Known Flow","233645.829733","632690.949371","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462750","Nodes","-1462750","21.000000","29.938913","Default Known Flow Node","Known Flow","233692.704746","632532.324327","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000570","Nodes","570","21.000000","29.938913","DDS demands","Known Flow","233705.079609","632512.075534","","0.000000","","","","","-11.390000","","","","","","","-10.185142","-11.390000","","","","","","","","D1 PROFILE","","","","","","",""
"625009-1462963","Nodes","-1462963","21.000000","29.686171","Default Known Flow Node","Known Flow","233633.579730","632740.699384","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462872","Nodes","-1462872","21.000000","29.805534","Default Known Flow Node","Known Flow","233595.829720","632802.199401","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000591","Nodes","591","21.000000","29.859425","Default Known Flow Node","Known Flow","233549.329707","632597.949345","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000803","Nodes","803","21.000000","30.100708","DDS demands","Known Flow","233676.704742","632585.324342","","0.000000","","","","","-2.970000","","","","","","","-2.655827","-2.970000","","","","","","","","D1 PROFILE","","","","","","",""
"625009-1462622","Nodes","-1462622","21.000000","30.129972","Default Known Flow Node","Known Flow","233662.204738","632704.699374","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000802","Nodes","802","21.000000","30.134819","Default Known Flow Node","Known Flow","233723.454755","632655.699361","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000805","Nodes","805","21.000000","30.179756","DDS demands","Known Flow","233587.704718","632551.699333","","0.000000","","","","","-6.300000","","","","","","","-5.633573","-6.300000","","","","","","","","D1 PROFILE","","","","","","",""
"625009-933","Nodes","-933","21.000000","30.008291","Default Known Flow Node","Known Flow","233649.579734","632558.324334","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000806","Nodes","806","21.000000","30.119361","DDS demands","Known Flow","233542.704705","632517.324323","","0.000000","","","","","-1.999999","","","","","","","-1.788435","-1.999999","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000579","Nodes","579","21.000000","30.244946","Default Known Flow Node","Known Flow","233598.579721","632521.074324","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000804","Nodes","804","21.000000","29.997218","DDS demands","Known Flow","233645.954733","632563.699336","","0.000000","","","","","-5.160000","","","","","","","-4.614164","-5.160000","","","","","","","","D1 PROFILE","","","","","","",""
"625009-1462873","Nodes","-1462873","21.000000","30.008291","Default Known Flow Node","Known Flow","233652.954735","632553.574333","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000495","Nodes","495","21.000000","37.858338","DDS demands","Known Flow","232797.579503","633166.324500","","0.000000","","","","","-7.590000","","","","","","","-6.787114","-7.590000","","","","","","","","D1 PROFILE","","","","","","",""
"625009-1010","Nodes","-1010","21.000000","38.295406","Default Known Flow Node","Known Flow","232906.704532","633029.449463","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000799","Nodes","799","21.000000","33.287711","DDS demands","Known Flow","232473.829415","633476.699584","","0.000000","","","","","-14.609999","","","","","","","-13.064523","-14.609999","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000800","Nodes","800","21.000000","33.287633","DDS demands","Known Flow","232568.204440","633470.449583","","0.000000","","","","","-1.710000","","","","","","","-1.529112","-1.710000","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000029","Nodes","29","21.000000","33.293777","DDS demands","Known Flow","232511.704425","633133.074491","","0.000000","","","","","-41.180000","","","","","","","-36.823894","-41.180000","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000027","Nodes","27","21.000000","33.600630","DDS demands","Known Flow","232757.204492","633419.949569","","0.000000","","","","","-24.059999","","","","","","","-21.514881","-24.059999","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000025","Nodes","25","21.000000","33.394818","DDS demands","Known Flow","232594.954447","633397.074563","","0.000000","","","","","-19.929999","","","","","","","-17.821762","-19.929999","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000026","Nodes","26","21.000000","33.513532","DDS demands","Known Flow","232680.204471","633408.574566","","0.000000","","","","","-15.680000","","","","","","","-14.021337","-15.680000","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000028","Nodes","28","21.000000","33.432686","DDS demands","Known Flow","232616.454453","633219.824514","","0.000000","","","","","-37.380000","","","","","","","-33.425866","-37.380000","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000030","Nodes","30","21.000000","33.558275","DDS demands","Known Flow","232614.579453","633144.699494","","0.000000","","","","","-9.739999","","","","","","","-8.709681","-9.739999","","","","","","","","D1 PROFILE","","","","","","",""
"625009-1029","Nodes","-1029","21.000000","33.493567","Default Known Flow Node","Known Flow","232606.454451","633218.574514","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000033","Nodes","33","21.000000","33.775584","DDS demands","Known Flow","232632.954458","633103.324483","","0.000000","","","","","-10.609999","","","","","","","-9.487651","-10.609999","","","","","","","","D1 PROFILE","","","","","","",""
"625009-277","Nodes","-277","21.000000","32.995227","Default Known Flow Node","Known Flow","232520.815413","633052.446473","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-278","Nodes","-278","21.000000","32.995227","Default Known Flow Node","Known Flow","232556.579437","633058.699471","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
