"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80003300000417","Nodes","417",21.000000,38.129534,"DDS demands","Known Flow",482450.522435,213710.585363,,0.000000,-2.559999,,,,,,-11.100000,,,,,,,,,-12.215016,-13.659999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"800033-117252","Nodes","-117252",21.000000,31.975246,"Default Known Flow Node","Known Flow",482311.772397,213222.335230,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000733","Nodes","733",21.000000,29.995005,"DDS demands","Known Flow",482313.764530,213676.198766,,0.000000,,,,,,,-15.189999,,,,,,,,,-13.583169,-15.189999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000414","Nodes","414 (C1, -33.150)",21.000000,30.757343,"DDS demands","Known Flow",482181.897362,213796.085386,,0.000000,-33.150001,,,,,,-3.629999,,,,,,,,,-32.889335,-36.780003,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"80003300000415","Nodes","415",21.000000,30.713592,"Default Known Flow Node","Known Flow",482231.522376,213779.960381,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003889","Nodes","3889",21.000000,36.040799,"DDS demands","Known Flow",482430.147430,213440.835289,,0.000000,-22.809998,,,,,,-4.630000,,,,,,,,,-24.537338,-27.439998,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"80003300003887","Nodes","3887",21.000000,36.752762,"Default Known Flow Node","Known Flow",482473.226912,213481.569470,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300014124","Nodes",,0.000000,35.637500,"Default Known Flow Node","Known Flow",482439.522432,213430.210286,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-103436","Nodes","-103436",21.000000,29.951225,"Default Known Flow Node","Known Flow",482315.772399,213674.835353,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001006","Nodes","1006",21.000000,29.895183,"DDS demands","Known Flow",482333.272403,213701.460360,,0.000000,,,,,,,-3.920000,,,,,,,,,-3.505334,-3.920000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-109148","Nodes","-109148",21.000000,41.400875,"Default Known Flow Node","Known Flow",482624.147482,213658.835348,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-109152","Nodes","-109152",21.000000,41.400875,"Default Known Flow Node","Known Flow",482628.767393,213657.443452,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-117289","Nodes","-117289",21.000000,35.637500,"Default Known Flow Node","Known Flow",482441.398573,213432.086426,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-117288","Nodes","-117288",21.000000,35.610743,"Default Known Flow Node","Known Flow",482438.983578,213429.440495,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000995","Nodes","995 (C2, -212.460)",21.000000,40.589916,"DDS demands","Known Flow",482723.772510,213540.085316,,0.000000,,-212.460009,,,,,,,,,,,,,,-189.985551,-212.460009,,"",,"C2 PROFILE",,,,,,,,,,,,,
"800033-109193","Nodes","-109193",21.000000,40.589916,"Default Known Flow Node","Known Flow",482743.647515,213523.960312,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300004399","Nodes","4399",21.000000,38.012678,"DDS demands","Known Flow",482422.772428,213690.835357,,0.000000,,,,,,,-0.379999,,,,,,,,,-0.339802,-0.379999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000409","Nodes","409 (C1, -4.560; C4, -26.670)",21.000000,30.882166,"DDS demands","Known Flow",482191.397365,213803.585388,,0.000000,-5.850000,,,-26.669999,,,-1.479999,,,,,,,,,-30.403409,-33.999998,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,
"80003300000407","Nodes","407",21.000000,30.847195,"Default Known Flow Node","Known Flow",482202.022368,213837.335397,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000992","Nodes","992",21.000000,38.844563,"DDS demands","Known Flow",482695.897502,213568.335324,,0.000000,,,,,,,-10.110000,,,,,,,,,-9.040542,-10.110000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-109146","Nodes","-109146",21.000000,35.829825,"Default Known Flow Node","Known Flow",482614.772480,213589.585330,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-103457","Nodes","-103457",21.000000,38.934649,"Default Known Flow Node","Known Flow",482494.897447,213709.335362,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000423","Nodes","423",21.000000,36.078460,"DDS demands","Known Flow",482533.147458,213624.085339,,0.000000,,,,,,,-11.319999,,,,,,,,,-10.122546,-11.319999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-117257","Nodes","-117257",21.000000,31.975246,"Default Known Flow Node","Known Flow",482332.285671,213233.721776,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000427","Nodes","427",21.000000,36.312222,"DDS demands","Known Flow",482401.522422,213578.710327,,0.000000,,,,,,,-8.339999,,,,,,,,,-7.457777,-8.339999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-178033","Nodes","-178033",21.000000,36.668820,"Default Known Flow Node","Known Flow",482450.647435,213556.710321,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-178028","Nodes","-178028",21.000000,31.493345,"Default Known Flow Node","Known Flow",482296.897393,213240.085234,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002261","Nodes","2261",21.000000,37.482084,"Default Known Flow Node","Known Flow",482505.866152,213277.734962,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300004261","Nodes","4261",21.000000,37.848989,"Default Known Flow Node","Known Flow",482541.670079,213321.065899,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000426","Nodes","426",21.000000,37.168888,"DDS demands","Known Flow",482449.929843,213557.868200,,0.000000,,,,,,,-8.640000,,,,,,,,,-7.726043,-8.640000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-109158","Nodes","-109158",21.000000,48.368538,"Default Known Flow Node","Known Flow",482662.272493,213757.335375,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300004201","Nodes","4201",21.000000,48.368538,"Default Known Flow Node","Known Flow",482672.647496,213763.585377,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-109162","Nodes","-109162",21.000000,42.216700,"Default Known Flow Node","Known Flow",482669.522495,213636.710342,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-109169","Nodes","-109169",21.000000,42.216700,"Default Known Flow Node","Known Flow",482673.397496,213652.585347,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300014136","Nodes",,0.000000,36.929117,"Default Known Flow Node","Known Flow",482407.022423,213735.960369,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300014148","Nodes",,0.000000,37.595784,"Default Known Flow Node","Known Flow",482421.022427,213731.710368,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000997","Nodes","997",21.000000,38.568694,"Default Known Flow Node","Known Flow",482624.522483,213405.835280,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001017","Nodes","1017",21.000000,41.389233,"DDS demands","Known Flow",482643.647488,213652.960347,,0.000000,,,,,,,-3.289999,,,,,,,,,-2.941976,-3.289999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300001016","Nodes","1016",21.000000,41.407397,"DDS demands","Known Flow",482631.147484,213665.835350,,0.000000,,,,,,,-6.659999,,,,,,,,,-5.955491,-6.659999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300014153","Nodes",,0.000000,37.125618,"Default Known Flow Node","Known Flow",482227.147374,213386.835274,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001993","Nodes","1993",21.000000,37.125618,"Default Known Flow Node","Known Flow",482227.474993,213386.354768,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001009","Nodes","1009",21.000000,35.777806,"DDS demands","Known Flow",482316.272399,213754.585374,,0.000000,-4.079999,,,-4.460000,,,-0.820000,,,,,,,,,-8.369879,-9.359999,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,
"80003300001853","Nodes","1853 (C1, -41.180)",21.000000,27.777855,"DDS demands","Known Flow",482161.653120,213417.589747,,0.000000,-41.180000,,,,,,,,,,,,,,,-36.823894,-41.180000,,"","C1 PROFILE",,,,,,,,,,,,,,
"800033-117240","Nodes","-117240",21.000000,27.817406,"Default Known Flow Node","Known Flow",482167.272358,213410.335281,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-117241","Nodes","-117241",21.000000,27.777855,"Default Known Flow Node","Known Flow",482175.397360,213434.835287,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300014154","Nodes",,0.000000,37.125618,"Default Known Flow Node","Known Flow",482232.022376,213380.835273,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000813","Nodes","813",21.000000,39.955982,"DDS demands","Known Flow",482555.878540,213688.772909,,0.000000,,,,,,,-4.210000,,,,,,,,,-3.764657,-4.210000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300001988","Nodes","1988",21.000000,37.082356,"Default Known Flow Node","Known Flow",482357.772410,213555.835320,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300004291","Nodes","4291, 100631, Nestle factory site, 84.91",34.000000,43.382300,"CSEP Unmatched","Known Flow",482723.147509,213667.585351,,0.000000,,,,,,,,-283.380003,,,,,,,,-253.403471,-283.380003,,"",,,,,,,,"DC PROFILE",,,,,,,
"80003300000982","Nodes","982",21.000000,43.339486,"Default Known Flow Node","Known Flow",482712.772507,213677.210353,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-109176","Nodes","-109176",21.000000,43.339486,"Default Known Flow Node","Known Flow",482689.772500,213707.335362,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-109178","Nodes","-109178",21.000000,43.339486,"Default Known Flow Node","Known Flow",482694.771041,213705.090672,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-109170","Nodes","-109170",21.000000,39.854007,"Default Known Flow Node","Known Flow",482678.897497,213481.835300,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001005","Nodes","1005",21.000000,36.933642,"DDS demands","Known Flow",482326.522401,213669.335351,,0.000000,,,,,,,-5.420000,,,,,,,,,-4.846660,-5.420000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-103440","Nodes","-103440",21.000000,37.007824,"Default Known Flow Node","Known Flow",482359.147410,213646.210345,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-103042","Nodes","-103042",21.000000,30.757343,"Default Known Flow Node","Known Flow",482180.647362,213792.585385,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-178037","Nodes","-178037",21.000000,39.854007,"Default Known Flow Node","Known Flow",482696.147502,213468.960297,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-109192","Nodes","-109192",21.000000,48.742335,"Default Known Flow Node","Known Flow",482736.647513,213745.085372,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300004417","Nodes","4417",21.000000,36.871299,"Default Known Flow Node","Known Flow",482404.772423,213271.335243,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300004415","Nodes","4415",21.000000,36.871299,"DDS demands","Known Flow",482416.209973,213262.179352,,0.000000,,,,,,,-8.350000,,,,,,,,,-7.466720,-8.350000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300004265","Nodes","4265",21.000000,36.844977,"DDS demands","Known Flow",482411.868415,213318.534587,,0.000000,,,,,,,-12.050000,,,,,,,,,-10.775325,-12.050000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-209466","Nodes","-209466",21.000000,37.382574,"Default Known Flow Node","Known Flow",482475.344785,213372.790856,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300004286","Nodes","4286",21.000000,48.703055,"Default Known Flow Node","Known Flow",482671.522495,213771.460379,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300004262","Nodes","4262",21.000000,37.495937,"DDS demands","Known Flow",482504.397450,213344.585263,,0.000000,,,,,,,-3.260000,,,,,,,,,-2.915150,-3.260000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300004263","Nodes","4263",21.000000,37.410158,"DDS demands","Known Flow",482519.897454,213359.710267,,0.000000,,,,,,,-8.499999,,,,,,,,,-7.600851,-8.499999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300014192","Nodes",,0.000000,41.815414,"Default Known Flow Node","Known Flow",482749.931394,213583.556963,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000418","Nodes","418",21.000000,37.064504,"DDS demands","Known Flow",482378.772416,213660.960349,,0.000000,,,,,,,-11.740000,,,,,,,,,-10.498118,-11.740000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300001002","Nodes","1002",21.000000,37.815504,"DDS demands","Known Flow",482557.522464,213353.835265,,0.000000,,-36.819999,,,,,-3.240000,,,,,,,,,-35.822367,-40.059998,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"80003300000993","Nodes","993",21.000000,38.826998,"DDS demands","Known Flow",482710.772506,213586.210329,,0.000000,,,,,,,-3.299999,,,,,,,,,-2.950919,-3.299999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-85783561","Nodes","-85783561",21.000000,40.591161,"Default Known Flow Node","Known Flow",482589.829053,213678.484875,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001015","Nodes","1015",21.000000,39.947636,"DDS demands","Known Flow",482582.772471,213671.335352,,0.000000,,,,,,,-4.409999,,,,,,,,,-3.943500,-4.409999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300014188","Nodes",,0.000000,37.135974,"Default Known Flow Node","Known Flow",482470.740786,213228.356789,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300004414","Nodes","P09121646, CSEP, -16.89 SCMH",22.999998,31.956704,"CSEP Unmatched","Known Flow",482492.667913,213211.987934,,0.000000,,,,,,,,,,,,-16.889998,,,,-15.103339,-16.889998,,"",,,,,,,,,,,,"PL-AF PROFILE",,,
"80003300014172","Nodes",,0.000000,37.069242,"Default Known Flow Node","Known Flow",482456.897437,213230.835232,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-103441","Nodes","-103441",21.000000,37.007824,"Default Known Flow Node","Known Flow",482360.897411,213644.710345,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300004292","Nodes","4292",21.000000,42.398858,"Default Known Flow Node","Known Flow",482745.772516,213611.335335,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300014191","Nodes",,0.000000,41.815414,"Default Known Flow Node","Known Flow",482762.522520,213574.460325,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-999887","Nodes","-999887",21.000000,30.801100,"Default Known Flow Node","Known Flow",482161.397357,213749.335373,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-117294","Nodes","-117294",21.000000,37.169274,"Default Known Flow Node","Known Flow",482451.897436,213557.835321,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-987654","Nodes","-987654",21.000000,37.171000,"Default Known Flow Node","Known Flow",482461.487701,213548.495181,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-103449","Nodes","-103449",21.000000,37.645235,"Default Known Flow Node","Known Flow",482409.022424,213724.710366,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300014196","Nodes",,0.000000,34.794589,"Default Known Flow Node","Known Flow",482455.257034,213417.978537,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003890","Nodes","3890",21.000000,34.086642,"DDS demands","Known Flow",482470.772441,213435.835288,,0.000000,,-24.709998,,,,,-2.049999,,,,,,,,,-23.929270,-26.759998,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"800033-117296","Nodes","-117296",21.000000,34.794589,"Default Known Flow Node","Known Flow",482454.647436,213409.335281,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001994","Nodes","1994",21.000000,37.082356,"Default Known Flow Node","Known Flow",482222.022373,213393.585276,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-178030","Nodes","-178030",21.000000,29.928647,"Default Known Flow Node","Known Flow",482315.647399,213326.460258,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-178031","Nodes","-178031",21.000000,29.928647,"Default Known Flow Node","Known Flow",482339.272405,213309.710253,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001852","Nodes","1852 (C1, -177.310, C4, -3.280)",21.000000,28.186592,"DDS demands","Known Flow",482211.272370,213351.835265,,0.000000,-88.120004,,,-152.469997,,,,,,,,,,,,-215.139885,-240.590002,,"","C1 PROFILE",,,"C4 PROFILE",,,,,,,,,,,
"80003300001999","Nodes","1999",21.000000,28.186592,"Default Known Flow Node","Known Flow",482224.022374,213361.710268,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002001","Nodes","P09120997, CROFT RD, -13.11 scmh",24.000000,29.501342,"CSEP Unmatched","Known Flow",482361.647411,213375.085271,,0.000000,,,,,,,-10.719999,,,,,-13.109999,,,,-21.309212,-23.829999,,"",,,,,,,"D1 PROFILE",,,,,"PL-AF PROFILE",,,
"800033-117269","Nodes","-117269",21.000000,29.501342,"Default Known Flow Node","Known Flow",482372.397414,213364.835268,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300014205","Nodes",,0.000000,29.051458,"Default Known Flow Node","Known Flow",482236.878390,213321.409268,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300009002","Nodes","9002",21.000000,29.476890,"Default Known Flow Node","Known Flow",482251.019033,213304.839175,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300014206","Nodes",,0.000000,29.051458,"Default Known Flow Node","Known Flow",482232.329376,213317.352256,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000002","Nodes","Group Profile 1, LEAD, Park Street, Aylesbury North DG, Site ID 8097",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",482662.022493,213794.460385,,8169.999999,,,,,,,,,,,,,,,,3839.509257,4293.706435,,"",,,,,,,,,,,,,,,
"80003300009059","Nodes","9059",21.000000,49.952504,"Default Known Flow Node","Known Flow",482661.545691,213795.509348,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000981","Nodes","981",21.000000,48.952906,"Default Known Flow Node","Known Flow",482672.897496,213777.585381,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002000","Nodes","2000 (C1, -38.900)",21.000000,30.261284,"DDS demands","Known Flow",482286.421400,213288.981495,,0.000000,-38.900001,-6.780000,,,,,-4.790000,,,,,,,,,-45.131181,-50.470003,,"","C1 PROFILE","C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"80003300004394","Nodes","4394",21.000000,47.928080,"Default Known Flow Node","Known Flow",482402.272422,214230.835504,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000303","Nodes","303",21.000000,47.887395,"DDS demands","Known Flow",482432.272430,214253.585510,,0.000000,,,,,,,-6.049999,,,,,,,,,-5.410018,-6.049999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300014212","Nodes",,0.000000,47.435134,"Default Known Flow Node","Known Flow",482416.405426,214226.809503,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300014213","Nodes",,0.000000,47.349975,"Default Known Flow Node","Known Flow",482418.758427,214224.188502,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000979","Nodes","979",21.000000,41.645651,"DDS demands","Known Flow",482643.647488,213891.960412,,0.000000,,,,,,,-8.329999,,,,,,,,,-7.448834,-8.329999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000980","Nodes","980",21.000000,41.635159,"DDS demands","Known Flow",482643.522488,213833.085396,,0.000000,,,,,,,-1.139999,,,,,,,,,-1.019408,-1.139999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300003699","Nodes","3699",21.000000,46.458813,"DDS demands","Known Flow",482457.397437,214277.835517,,0.000000,-6.959999,,,,,,,,,,,,,,,-6.223756,-6.959999,,"","C1 PROFILE",,,,,,,,,,,,,,
"80003300001195","Nodes","1195",21.000000,45.035615,"Default Known Flow Node","Known Flow",482604.022477,214414.210554,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-84938","Nodes","-84938",21.000000,46.791169,"Default Known Flow Node","Known Flow",482242.772379,214121.960474,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000803","Nodes","803",21.000000,46.797785,"Default Known Flow Node","Known Flow",482244.426802,214122.909165,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000310","Nodes","310",21.000000,37.408329,"DDS demands","Known Flow",482330.647403,214487.960574,,0.000000,,-8.100000,,,,,-32.430000,,,,,,,,,-36.242653,-40.530003,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"800033-84967","Nodes","-84967",21.000000,39.072284,"Default Known Flow Node","Known Flow",482391.410197,214428.098392,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-902452","Nodes","-902452",21.000000,45.256506,"Default Known Flow Node","Known Flow",482609.011950,214408.822709,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-2279","Nodes","-2279",21.000000,45.259037,"Default Known Flow Node","Known Flow",482606.647478,214406.085552,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003261","Nodes","3261",21.000000,42.580929,"DDS demands","Known Flow",482522.647455,214048.960455,,0.000000,,,,,,,-1.789999,,,,,,,,,-1.600649,-1.789999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002444","Nodes","2444",21.000000,41.829954,"DDS demands","Known Flow",482594.022474,214058.085457,,0.000000,-39.040000,,,,,,-17.120000,,,,,,,,,-50.219279,-56.160000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"80003300000977","Nodes","977",21.000000,42.451033,"DDS demands","Known Flow",482511.522452,214022.460447,,0.000000,,,,,,,-16.200001,,,,,,,,,-14.486330,-16.200001,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000089","Nodes","89, 9122343, OSIERS WAY, SCH 13.38",22.999998,41.705976,"CSEP Unmatched","Known Flow",482621.224384,213931.276282,,0.000000,,,,,,,,,,,,,,-13.380000,,-11.964636,-13.380000,,"",,,,,,,,,,,,,,"DC PROFILE",
"80003300000296","Nodes","296",21.000000,47.004218,"DDS demands","Known Flow",482279.532230,214143.069152,,0.000000,-5.769999,,,,,,-1.990000,,,-3.970000,,,,,,-10.489175,-11.730000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,"I2 PROFILE",,,,,
